Environment created
Processing Pyrococcus_sp_GE_23


Calculating de novo conservation...
Species GCA_024022995@Thermococcus_aggregans_TY: 19 matches
Species GCA_024707485@Thermococcus_sp_813A4: 23 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 30 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 26 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 30 matches
Species Pyrococcus_32_1: 22 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 36 matches
Species Pyrococcus_EXT16: 24 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 34 matches
Species Pyrococcus_endeavori_ES4: 19 matches
Species GCA_035621495@Thermococcus_sp_SY098: 22 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 26 matches
Species Palaeococcus_helgesoni_DSM_15127: 20 matches
Species Pyrococcus_31_3: 22 matches
Species Pyrococcus_sp_EXT_15c: 19 matches
Species Pyrococcus_sp_32_4: 22 matches
Species Pyrococcus_sp_GE_23: 14 matches
Species Pyrococcus_sp_32_3: 22 matches
Species Pyrococcus_sp_IRI_42C: 20 matches
Species Pyrococcus_abyssi_GE2: 16 matches
Species Thermococcus_15_2: 28 matches
Species Thermococcus_29_3: 29 matches
Species Thermococcus_aegaeus_DSM_12767: 20 matches
Species Thermococcus_aggregans_DSM_12819: 19 matches
Species Thermococcus_23_2: 34 matches
Species Thermococcus_AMTc30: 34 matches
Species Thermococcus_AMTc85: 38 matches
Species Thermococcus_barophilus_423_3_23: 23 matches
Species Thermococcus_barophilus_CH1: 18 matches
Species Thermococcus_IRI15c: 32 matches
Species Thermococcus_barophilus_DT4: 25 matches
Species Thermococcus_AMTc11: 31 matches
Species Thermococcus_atlanticus_DSM_15226: 29 matches
Species Thermococcus_alcaliphilus_DSM_10322: 22 matches
Species Thermococcus_fumicolans_ST557: 26 matches
Species Thermococcus_AMTc51: 31 matches
Species Thermococcus_EXT11c: 35 matches
Species Thermococcus_IRI_06c: 33 matches
Species Thermococcus_E15P35: 26 matches
Species Thermococcus_coalescens_TS1: 32 matches
Species Thermococcus_marinus_DSM_15227: 25 matches
Species Thermococcus_prieuri_Col3: 30 matches
Species Thermococcus_sp_23_4: 34 matches
Species Thermococcus_sp_26_2: 29 matches
Species Thermococcus_profundus_DSM_9503: 27 matches
Species Thermococcus_sp_9_3: 26 matches
Species Thermococcus_sp_33_3: 23 matches
Species Thermococcus_sp_AMTc102: 30 matches
Species Thermococcus_sp_AMTc72: 32 matches
Species Thermococcus_sp_AMTc94: 30 matches
Species Thermococcus_sp_E10P11: 25 matches
Species Thermococcus_sp_AMTc71: 32 matches
Species Thermococcus_sp_CIR_03a: 25 matches
Species Thermococcus_sp_E10P8: 25 matches
Species Thermococcus_sp_AMTc09: 29 matches
Species Thermococcus_sp_AMTc79: 29 matches
Species Thermococcus_sp_IRI10c: 32 matches
Species Thermococcus_sp_E15p33: 26 matches
Species Thermococcus_sp_DS1: 26 matches
Species Thermococcus_sp_CIR_10a: 21 matches
Species Thermococcus_sp_IRI_05c: 18 matches
Species Thermococcus_sp_EXT09c: 30 matches
Species Thermococcus_sp_IRI14c: 30 matches
Species Thermococcus_sp_IRI27c2: 31 matches
Species Thermococcus_sp_IRI24c: 31 matches
Species Thermococcus_sp_IRI25c: 30 matches
Species Thermococcus_sp_IRI29c: 31 matches
Species Thermococcus_waiotapuensis_WT1: 23 matches
Species Thermococcus_sp_TPV: 30 matches
Species Thermococcus_sp_IRI_33c: 28 matches
Species Thermococcus_sp_unknown: 32 matches
Species Thermococcus_stetteri_DSM_5262: 29 matches



Running ssearch for all 6 frames of the 1000 CDSs...

Frame 0...
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 739 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 750 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 749 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 753 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 757 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 754 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 765 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 762 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 774 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 790 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 785 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 800 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 797 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 800 matches
Species GCA_000151205@Thermococcus_sp_AM4: 807 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 826 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 831 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 819 matches
Species GCA_000221185@Thermococcus_sp_4557: 850 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 859 matches
Species GCA_002214525@Thermococcus_sp_P6: 714 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 783 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 770 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 775 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 794 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 808 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 805 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 770 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 791 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 798 matches
Species GCA_002214605@Thermococcus_chitonophagus: 758 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 844 matches
Species GCA_002197185@Thermococcus_sp_5_4: 847 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 797 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 843 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 874 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 857 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 877 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 847 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 854 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 749 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 758 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 783 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 792 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 758 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 777 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 825 matches
Species Thermococcus_31_3: 1000 matches
Species Palaeococcus_helgesoni_DSM_15127: 774 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 825 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 813 matches
Species GCA_035621495@Thermococcus_sp_SY098: 835 matches
Species Pyrococcus_31_3: 783 matches
Species Pyrococcus_abyssi_GE2: 741 matches
Species GCA_024707485@Thermococcus_sp_813A4: 882 matches
Species Pyrococcus_endeavori_ES4: 743 matches
Species Pyrococcus_32_1: 782 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 866 matches
Species Pyrococcus_EXT16: 777 matches
Species Pyrococcus_sp_32_4: 783 matches
Species Pyrococcus_sp_32_3: 783 matches
Species Pyrococcus_sp_EXT_15c: 774 matches
Species Pyrococcus_sp_GE_23: 749 matches
Species Pyrococcus_sp_IRI_42C: 753 matches
Species Thermococcus_15_2: 842 matches
Species Thermococcus_aggregans_DSM_12819: 783 matches
Species Thermococcus_29_3: 814 matches
Species Thermococcus_23_2: 846 matches
Species Thermococcus_aegaeus_DSM_12767: 807 matches
Species Thermococcus_alcaliphilus_DSM_10322: 812 matches
Species Thermococcus_AMTc30: 817 matches
Species Thermococcus_AMTc85: 815 matches
Species Thermococcus_AMTc51: 822 matches
Species Thermococcus_barophilus_423_3_23: 830 matches
Species Thermococcus_atlanticus_DSM_15226: 843 matches
Species Thermococcus_barophilus_CH1: 840 matches
Species Thermococcus_barophilus_DT4: 815 matches
Species Thermococcus_EXT11c: 812 matches
Species Thermococcus_AMTc11: 887 matches
Species Thermococcus_E15P35: 821 matches
Species Thermococcus_coalescens_TS1: 874 matches
Species Thermococcus_fumicolans_ST557: 823 matches
Species Thermococcus_IRI_06c: 862 matches
Species Thermococcus_IRI15c: 878 matches
Species Thermococcus_sp_26_2: 790 matches
Species Thermococcus_profundus_DSM_9503: 796 matches
Species Thermococcus_marinus_DSM_15227: 815 matches
Species Thermococcus_prieuri_Col3: 847 matches
Species Thermococcus_sp_23_4: 847 matches
Species Thermococcus_sp_AMTc09: 792 matches
Species Thermococcus_sp_33_3: 819 matches
Species Thermococcus_sp_AMTc102: 786 matches
Species Thermococcus_sp_9_3: 822 matches
Species Thermococcus_sp_AMTc71: 837 matches
Species Thermococcus_sp_AMTc94: 811 matches
Species Thermococcus_sp_AMTc72: 838 matches
Species Thermococcus_sp_AMTc79: 824 matches
Species Thermococcus_sp_CIR_10a: 829 matches
Species Thermococcus_sp_E10P11: 816 matches
Species Thermococcus_sp_CIR_03a: 882 matches
Species Thermococcus_sp_DS1: 899 matches
Species Thermococcus_sp_E10P8: 816 matches
Species Thermococcus_sp_E15p33: 822 matches
Species Thermococcus_sp_EXT09c: 832 matches
Species Thermococcus_sp_IRI_05c: 876 matches
Species Thermococcus_sp_IRI10c: 876 matches
Species Thermococcus_sp_IRI14c: 878 matches
Species Thermococcus_waiotapuensis_WT1: 753 matches
Species Thermococcus_sp_TPV: 804 matches
Species Thermococcus_sp_IRI24c: 875 matches
Species Thermococcus_sp_IRI27c2: 875 matches
Species Thermococcus_sp_IRI29c: 874 matches
Species Thermococcus_sp_IRI25c: 877 matches
Species Thermococcus_sp_unknown: 823 matches
Species Thermococcus_stetteri_DSM_5262: 821 matches
Species Thermococcus_sp_IRI_33c: 896 matches

Frame 1...
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 496 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 505 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 502 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 501 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 523 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 508 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 502 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 567 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 618 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 595 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 576 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 708 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 596 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 646 matches
Species GCA_000151205@Thermococcus_sp_AM4: 646 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 637 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 655 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 672 matches
Species GCA_000221185@Thermococcus_sp_4557: 754 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 761 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 538 matches
Species GCA_002214525@Thermococcus_sp_P6: 621 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 572 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 676 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 639 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 654 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 671 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 611 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 639 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 701 matches
Species GCA_002214605@Thermococcus_chitonophagus: 513 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 690 matches
Species GCA_002197185@Thermococcus_sp_5_4: 791 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 632 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 750 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 808 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 791 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 802 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 756 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 760 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 501 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 566 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 561 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 572 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 517 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 568 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 652 matches
Species Thermococcus_31_3: 1000 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 652 matches
Species Palaeococcus_helgesoni_DSM_15127: 575 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 652 matches
Species GCA_035621495@Thermococcus_sp_SY098: 622 matches
Species Pyrococcus_abyssi_GE2: 524 matches
Species Pyrococcus_31_3: 535 matches
Species Pyrococcus_endeavori_ES4: 496 matches
Species Pyrococcus_32_1: 533 matches
Species GCA_024707485@Thermococcus_sp_813A4: 809 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 773 matches
Species Pyrococcus_EXT16: 527 matches
Species Pyrococcus_sp_32_3: 532 matches
Species Pyrococcus_sp_32_4: 532 matches
Species Pyrococcus_sp_GE_23: 534 matches
Species Pyrococcus_sp_EXT_15c: 543 matches
Species Pyrococcus_sp_IRI_42C: 501 matches
Species Thermococcus_15_2: 723 matches
Species Thermococcus_aggregans_DSM_12819: 570 matches
Species Thermococcus_aegaeus_DSM_12767: 598 matches
Species Thermococcus_29_3: 668 matches
Species Thermococcus_23_2: 790 matches
Species Thermococcus_alcaliphilus_DSM_10322: 608 matches
Species Thermococcus_AMTc30: 660 matches
Species Thermococcus_AMTc51: 664 matches
Species Thermococcus_AMTc85: 657 matches
Species Thermococcus_barophilus_423_3_23: 622 matches
Species Thermococcus_atlanticus_DSM_15226: 706 matches
Species Thermococcus_barophilus_CH1: 641 matches
Species Thermococcus_barophilus_DT4: 599 matches
Species Thermococcus_AMTc11: 800 matches
Species Thermococcus_E15P35: 675 matches
Species Thermococcus_EXT11c: 657 matches
Species Thermococcus_coalescens_TS1: 811 matches
Species Thermococcus_fumicolans_ST557: 682 matches
Species Thermococcus_IRI_06c: 756 matches
Species Thermococcus_IRI15c: 781 matches
Species Thermococcus_profundus_DSM_9503: 633 matches
Species Thermococcus_marinus_DSM_15227: 665 matches
Species Thermococcus_sp_26_2: 651 matches
Species Thermococcus_prieuri_Col3: 734 matches
Species Thermococcus_sp_AMTc09: 644 matches
Species Thermococcus_sp_23_4: 791 matches
Species Thermococcus_sp_AMTc102: 645 matches
Species Thermococcus_sp_33_3: 677 matches
Species Thermococcus_sp_9_3: 682 matches
Species Thermococcus_sp_AMTc71: 735 matches
Species Thermococcus_sp_AMTc94: 667 matches
Species Thermococcus_sp_AMTc79: 672 matches
Species Thermococcus_sp_AMTc72: 732 matches
Species Thermococcus_sp_CIR_10a: 633 matches
Species Thermococcus_sp_CIR_03a: 802 matches
Species Thermococcus_sp_E10P11: 667 matches
Species Thermococcus_sp_DS1: 828 matches
Species Thermococcus_sp_E10P8: 669 matches
Species Thermococcus_sp_E15p33: 677 matches
Species Thermococcus_sp_EXT09c: 668 matches
Species Thermococcus_sp_IRI_05c: 803 matches
Species Thermococcus_sp_IRI10c: 777 matches
Species Thermococcus_sp_TPV: 659 matches
Species Thermococcus_waiotapuensis_WT1: 599 matches
Species Thermococcus_sp_IRI14c: 781 matches
Species Thermococcus_sp_IRI24c: 784 matches
Species Thermococcus_sp_IRI27c2: 781 matches
Species Thermococcus_sp_IRI25c: 779 matches
Species Thermococcus_sp_IRI29c: 783 matches
Species Thermococcus_sp_unknown: 669 matches
Species Thermococcus_stetteri_DSM_5262: 668 matches
Species Thermococcus_sp_IRI_33c: 832 matches

Frame 2...
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 529 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 535 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 562 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 532 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 549 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 556 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 557 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 608 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 643 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 622 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 620 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 728 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 644 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 664 matches
Species GCA_000151205@Thermococcus_sp_AM4: 680 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 657 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 686 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 708 matches
Species GCA_000221185@Thermococcus_sp_4557: 766 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 775 matches
Species GCA_002214525@Thermococcus_sp_P6: 626 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 590 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 610 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 665 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 695 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 683 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 704 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 646 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 718 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 672 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 707 matches
Species GCA_002214605@Thermococcus_chitonophagus: 561 matches
Species GCA_002197185@Thermococcus_sp_5_4: 801 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 664 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 766 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 809 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 797 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 810 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 775 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 775 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 533 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 590 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 616 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 598 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 563 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 603 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 684 matches
Species Thermococcus_31_3: 1000 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 682 matches
Species Palaeococcus_helgesoni_DSM_15127: 612 matches
Species GCA_035621495@Thermococcus_sp_SY098: 662 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 693 matches
Species Pyrococcus_abyssi_GE2: 556 matches
Species Pyrococcus_31_3: 583 matches
Species Pyrococcus_endeavori_ES4: 538 matches
Species GCA_024707485@Thermococcus_sp_813A4: 818 matches
Species Pyrococcus_32_1: 584 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 791 matches
Species Pyrococcus_EXT16: 572 matches
Species Pyrococcus_sp_32_3: 581 matches
Species Pyrococcus_sp_32_4: 583 matches
Species Pyrococcus_sp_GE_23: 566 matches
Species Pyrococcus_sp_EXT_15c: 576 matches
Species Pyrococcus_sp_IRI_42C: 544 matches
Species Thermococcus_15_2: 746 matches
Species Thermococcus_aegaeus_DSM_12767: 643 matches
Species Thermococcus_aggregans_DSM_12819: 613 matches
Species Thermococcus_29_3: 700 matches
Species Thermococcus_23_2: 801 matches
Species Thermococcus_alcaliphilus_DSM_10322: 647 matches
Species Thermococcus_AMTc30: 703 matches
Species Thermococcus_AMTc51: 709 matches
Species Thermococcus_AMTc85: 690 matches
Species Thermococcus_barophilus_423_3_23: 664 matches
Species Thermococcus_atlanticus_DSM_15226: 743 matches
Species Thermococcus_barophilus_CH1: 679 matches
Species Thermococcus_barophilus_DT4: 628 matches
Species Thermococcus_AMTc11: 816 matches
Species Thermococcus_EXT11c: 694 matches
Species Thermococcus_E15P35: 708 matches
Species Thermococcus_coalescens_TS1: 819 matches
Species Thermococcus_fumicolans_ST557: 702 matches
Species Thermococcus_IRI_06c: 778 matches
Species Thermococcus_IRI15c: 797 matches
Species Thermococcus_profundus_DSM_9503: 663 matches
Species Thermococcus_sp_26_2: 673 matches
Species Thermococcus_marinus_DSM_15227: 694 matches
Species Thermococcus_prieuri_Col3: 754 matches
Species Thermococcus_sp_AMTc09: 667 matches
Species Thermococcus_sp_23_4: 802 matches
Species Thermococcus_sp_AMTc102: 667 matches
Species Thermococcus_sp_33_3: 705 matches
Species Thermococcus_sp_9_3: 715 matches
Species Thermococcus_sp_AMTc71: 753 matches
Species Thermococcus_sp_AMTc72: 752 matches
Species Thermococcus_sp_AMTc94: 707 matches
Species Thermococcus_sp_AMTc79: 712 matches
Species Thermococcus_sp_CIR_10a: 659 matches
Species Thermococcus_sp_E10P11: 703 matches
Species Thermococcus_sp_CIR_03a: 813 matches
Species Thermococcus_sp_DS1: 839 matches
Species Thermococcus_sp_E10P8: 703 matches
Species Thermococcus_sp_E15p33: 711 matches
Species Thermococcus_sp_EXT09c: 710 matches
Species Thermococcus_sp_IRI_05c: 810 matches
Species Thermococcus_sp_IRI14c: 795 matches
Species Thermococcus_sp_IRI10c: 794 matches
Species Thermococcus_sp_TPV: 690 matches
Species Thermococcus_waiotapuensis_WT1: 626 matches
Species Thermococcus_sp_IRI27c2: 797 matches
Species Thermococcus_sp_IRI24c: 799 matches
Species Thermococcus_sp_IRI29c: 799 matches
Species Thermococcus_sp_IRI25c: 793 matches
Species Thermococcus_stetteri_DSM_5262: 713 matches
Species Thermococcus_sp_unknown: 710 matches
Species Thermococcus_sp_IRI_33c: 838 matches

Frame -0...
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 620 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 634 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 622 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 617 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 626 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 637 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 659 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 665 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 676 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 700 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 694 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 717 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 755 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 705 matches
Species GCA_000151205@Thermococcus_sp_AM4: 721 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 737 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 738 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 734 matches
Species GCA_000221185@Thermococcus_sp_4557: 791 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 801 matches
Species GCA_002214525@Thermococcus_sp_P6: 656 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 652 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 678 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 706 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 724 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 725 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 684 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 737 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 743 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 745 matches
Species GCA_002214605@Thermococcus_chitonophagus: 648 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 735 matches
Species GCA_002197185@Thermococcus_sp_5_4: 814 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 715 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 792 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 829 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 813 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 837 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 805 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 800 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 623 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 678 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 701 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 694 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 650 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 680 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 733 matches
Species Thermococcus_31_3: 1000 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 733 matches
Species Palaeococcus_helgesoni_DSM_15127: 686 matches
Species GCA_035621495@Thermococcus_sp_SY098: 733 matches
Species Pyrococcus_abyssi_GE2: 626 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 732 matches
Species Pyrococcus_31_3: 669 matches
Species Pyrococcus_endeavori_ES4: 625 matches
Species GCA_024707485@Thermococcus_sp_813A4: 844 matches
Species Pyrococcus_32_1: 669 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 811 matches
Species Pyrococcus_EXT16: 659 matches
Species Pyrococcus_sp_32_3: 668 matches
Species Pyrococcus_sp_32_4: 669 matches
Species Pyrococcus_sp_GE_23: 636 matches
Species Pyrococcus_sp_EXT_15c: 649 matches
Species Pyrococcus_sp_IRI_42C: 628 matches
Species Thermococcus_aggregans_DSM_12819: 694 matches
Species Thermococcus_15_2: 771 matches
Species Thermococcus_23_2: 813 matches
Species Thermococcus_29_3: 729 matches
Species Thermococcus_aegaeus_DSM_12767: 714 matches
Species Thermococcus_alcaliphilus_DSM_10322: 723 matches
Species Thermococcus_AMTc51: 744 matches
Species Thermococcus_AMTc30: 734 matches
Species Thermococcus_AMTc85: 732 matches
Species Thermococcus_barophilus_423_3_23: 737 matches
Species Thermococcus_atlanticus_DSM_15226: 780 matches
Species Thermococcus_barophilus_CH1: 750 matches
Species Thermococcus_barophilus_DT4: 712 matches
Species Thermococcus_AMTc11: 839 matches
Species Thermococcus_EXT11c: 732 matches
Species Thermococcus_E15P35: 741 matches
Species Thermococcus_coalescens_TS1: 832 matches
Species Thermococcus_fumicolans_ST557: 741 matches
