Environment created
Processing GCA_020386975@Thermococcus_bergensis_T7324


Calculating de novo conservation...
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 23 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 21 matches
Species GCA_035621495@Thermococcus_sp_SY098: 37 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 23 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 18 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 41 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 226 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 50 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 78 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 23 matches
Species Palaeococcus_helgesoni_DSM_15127: 17 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 95 matches
Species GCA_024707485@Thermococcus_sp_813A4: 64 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 17 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 48 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 25 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 20 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 23 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 71 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 14 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 18 matches
Species Pyrococcus_EXT16: 27 matches
Species GCA_002197185@Thermococcus_sp_5_4: 41 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 40 matches
Species Pyrococcus_sp_32_4: 18 matches
Species Pyrococcus_sp_EXT_15c: 25 matches
Species Pyrococcus_31_3: 18 matches
Species Pyrococcus_endeavori_ES4: 19 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 53 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 86 matches
Species Pyrococcus_sp_IRI_42C: 19 matches
Species Pyrococcus_32_1: 18 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 74 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 78 matches
Species Thermococcus_23_2: 41 matches
Species Pyrococcus_abyssi_GE2: 20 matches
Species Thermococcus_alcaliphilus_DSM_10322: 17 matches
Species Thermococcus_29_3: 69 matches
Species Thermococcus_aggregans_DSM_12819: 20 matches
Species Thermococcus_aegaeus_DSM_12767: 13 matches
Species Thermococcus_15_2: 50 matches
Species Thermococcus_AMTc85: 75 matches
Species Pyrococcus_sp_32_3: 18 matches
Species Thermococcus_barophilus_423_3_23: 24 matches
Species Thermococcus_AMTc51: 57 matches
Species Thermococcus_atlanticus_DSM_15226: 48 matches
Species Thermococcus_AMTc30: 62 matches
Species Thermococcus_IRI15c: 76 matches
Species Thermococcus_barophilus_DT4: 31 matches
Species Thermococcus_31_3: 61 matches
Species Thermococcus_barophilus_CH1: 30 matches
Species Thermococcus_AMTc11: 112 matches
Species Thermococcus_sp_AMTc79: 71 matches
Species Thermococcus_profundus_DSM_9503: 57 matches
Species Pyrococcus_sp_GE_23: 19 matches
Species Thermococcus_sp_AMTc09: 83 matches
Species Thermococcus_sp_9_3: 87 matches
Species Thermococcus_fumicolans_ST557: 72 matches
Species Thermococcus_marinus_DSM_15227: 88 matches
Species Thermococcus_sp_AMTc94: 68 matches
Species Thermococcus_sp_26_2: 83 matches
Species Thermococcus_E15P35: 77 matches
Species Thermococcus_sp_CIR_03a: 60 matches
Species Thermococcus_IRI_06c: 84 matches
Species Thermococcus_sp_IRI_05c: 59 matches
Species Thermococcus_EXT11c: 65 matches
Species Thermococcus_sp_33_3: 77 matches
Species Thermococcus_sp_CIR_10a: 40 matches
Species Thermococcus_sp_AMTc72: 58 matches
Species Thermococcus_sp_23_4: 41 matches
Species Thermococcus_sp_AMTc102: 76 matches
Species Thermococcus_sp_E15p33: 77 matches
Species Thermococcus_prieuri_Col3: 65 matches
Species Thermococcus_sp_unknown: 72 matches
Species Thermococcus_sp_DS1: 75 matches
Species Thermococcus_sp_TPV: 78 matches
Species Thermococcus_sp_IRI_33c: 82 matches
Species Thermococcus_sp_IRI25c: 77 matches
Species Thermococcus_sp_IRI27c2: 74 matches
Species Thermococcus_sp_EXT09c: 77 matches
Species Thermococcus_sp_E10P11: 78 matches
Species Thermococcus_coalescens_TS1: 58 matches
Species Thermococcus_sp_IRI24c: 74 matches
Species Thermococcus_waiotapuensis_WT1: 45 matches
Species Thermococcus_stetteri_DSM_5262: 78 matches
Species Thermococcus_sp_AMTc71: 58 matches
Species Thermococcus_sp_IRI14c: 76 matches
Species Thermococcus_sp_IRI29c: 74 matches
Species Thermococcus_sp_E10P8: 78 matches
Species Thermococcus_sp_IRI10c: 76 matches



Calculating intergenic conservation...
Extracted 520 intergenic sequences for the focal species GCA_028471865@Thermococcus_kodakarensis_TS901

Species GCA_000011105@Pyrococcus_horikoshii_OT3: 17 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 16 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 26 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 32 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 19 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 20 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 13 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 13 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 19 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 15 matches
Species GCA_002214525@Thermococcus_sp_P6: 25 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 15 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 24 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 14 matches
Species GCA_000151205@Thermococcus_sp_AM4: 22 matches
Species GCA_000221185@Thermococcus_sp_4557: 27 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 22 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 21 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 21 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 28 matches
Species GCA_002197185@Thermococcus_sp_5_4: 27 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 16 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 26 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 19 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 27 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 19 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 28 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 27 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 23 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 26 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 29 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 28 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 24 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 21 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 41 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 19 matches
Species GCA_002214605@Thermococcus_chitonophagus: 14 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 20 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 31 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 26 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 17 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 27 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 13 matches
Species Pyrococcus_endeavori_ES4: 14 matches
Species Pyrococcus_sp_32_3: 13 matches
Species Pyrococcus_31_3: 13 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 16 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 15 matches
Species GCA_035621495@Thermococcus_sp_SY098: 18 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 14 matches
Species Thermococcus_29_3: 23 matches
Species Pyrococcus_sp_EXT_15c: 19 matches
Species Palaeococcus_helgesoni_DSM_15127: 13 matches
Species Thermococcus_aegaeus_DSM_12767: 19 matches
Species Thermococcus_aggregans_DSM_12819: 17 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 22 matches
Species Thermococcus_31_3: 20 matches
Species Thermococcus_AMTc85: 27 matches
Species Pyrococcus_sp_IRI_42C: 13 matches
Species Pyrococcus_EXT16: 16 matches
Species Thermococcus_atlanticus_DSM_15226: 24 matches
Species Pyrococcus_abyssi_GE2: 16 matches
Species Thermococcus_barophilus_423_3_23: 18 matches
Species GCA_024707485@Thermococcus_sp_813A4: 24 matches
Species Pyrococcus_sp_32_4: 13 matches
Species Thermococcus_23_2: 28 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 15 matches
Species Pyrococcus_32_1: 13 matches
Species Thermococcus_alcaliphilus_DSM_10322: 15 matches
Species Thermococcus_15_2: 20 matches
Species Pyrococcus_sp_GE_23: 13 matches
Species Thermococcus_AMTc11: 29 matches
Species Thermococcus_AMTc51: 23 matches
Species Thermococcus_barophilus_CH1: 22 matches
Species Thermococcus_AMTc30: 24 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 32 matches
Species Thermococcus_barophilus_DT4: 20 matches
Species Thermococcus_E15P35: 23 matches
Species Thermococcus_EXT11c: 21 matches
Species Thermococcus_coalescens_TS1: 21 matches
Species Thermococcus_fumicolans_ST557: 15 matches
Species Thermococcus_prieuri_Col3: 22 matches
Species Thermococcus_IRI_06c: 31 matches
Species Thermococcus_sp_23_4: 28 matches
Species Thermococcus_profundus_DSM_9503: 29 matches
Species Thermococcus_IRI15c: 24 matches
Species Thermococcus_sp_9_3: 26 matches
Species Thermococcus_sp_AMTc79: 24 matches
Species Thermococcus_sp_26_2: 23 matches
Species Thermococcus_sp_AMTc71: 25 matches
Species Thermococcus_marinus_DSM_15227: 41 matches
Species Thermococcus_sp_33_3: 21 matches
Species Thermococcus_sp_IRI10c: 23 matches
Species Thermococcus_sp_AMTc09: 21 matches
Species Thermococcus_sp_IRI27c2: 25 matches
Species Thermococcus_sp_AMTc72: 24 matches
Species Thermococcus_sp_AMTc102: 20 matches
Species Thermococcus_sp_EXT09c: 25 matches
Species Thermococcus_sp_IRI14c: 24 matches
Species Thermococcus_sp_AMTc94: 20 matches
Species Thermococcus_sp_TPV: 28 matches
Species Thermococcus_sp_E10P8: 21 matches
Species Thermococcus_sp_CIR_10a: 18 matches
Species Thermococcus_sp_DS1: 19 matches
Species Thermococcus_sp_unknown: 23 matches
Species Thermococcus_sp_E15p33: 23 matches
Species Thermococcus_sp_IRI_33c: 19 matches
Species Thermococcus_sp_E10P11: 21 matches
Species Thermococcus_waiotapuensis_WT1: 21 matches
Species Thermococcus_sp_CIR_03a: 26 matches
Species Thermococcus_sp_IRI_05c: 24 matches
Species Thermococcus_stetteri_DSM_5262: 26 matches
Species Thermococcus_sp_IRI24c: 25 matches
Species Thermococcus_sp_IRI29c: 25 matches
Species Thermococcus_sp_IRI25c: 24 matches



Running ssearch for all 6 frames of the 1000 CDSs...

Frame 0...
Species GCA_002214525@Thermococcus_sp_P6: 698 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 741 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 744 matches
Species GCA_002197185@Thermococcus_sp_5_4: 749 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 751 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 760 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 757 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 1000 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 761 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 759 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 766 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 763 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 760 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 753 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 762 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 766 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 770 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 783 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 777 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 780 matches
Species GCA_002214605@Thermococcus_chitonophagus: 781 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 778 matches
Species GCA_000221185@Thermococcus_sp_4557: 781 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 791 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 781 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 784 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 782 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 781 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 803 matches
Species GCA_000151205@Thermococcus_sp_AM4: 820 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 818 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 822 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 823 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 817 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 838 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 836 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 837 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 839 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 851 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 858 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 1000 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 761 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 737 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 748 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 762 matches
Species Pyrococcus_endeavori_ES4: 749 matches
Species Thermococcus_23_2: 749 matches
Species Palaeococcus_helgesoni_DSM_15127: 768 matches
Species Pyrococcus_abyssi_GE2: 765 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 783 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 771 matches
Species Thermococcus_aegaeus_DSM_12767: 757 matches
Species Pyrococcus_sp_GE_23: 758 matches
Species Pyrococcus_sp_IRI_42C: 759 matches
Species Pyrococcus_sp_EXT_15c: 776 matches
Species Pyrococcus_32_1: 796 matches
Species Pyrococcus_31_3: 795 matches
Species Thermococcus_15_2: 772 matches
Species GCA_035621495@Thermococcus_sp_SY098: 809 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 807 matches
Species Thermococcus_aggregans_DSM_12819: 748 matches
Species Pyrococcus_EXT16: 799 matches
Species Pyrococcus_sp_32_3: 796 matches
Species GCA_024707485@Thermococcus_sp_813A4: 829 matches
Species Pyrococcus_sp_32_4: 795 matches
Species Thermococcus_31_3: 812 matches
Species Thermococcus_29_3: 822 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 845 matches
Species Thermococcus_alcaliphilus_DSM_10322: 772 matches
Species Thermococcus_AMTc30: 800 matches
Species Thermococcus_barophilus_423_3_23: 774 matches
Species Thermococcus_barophilus_DT4: 783 matches
Species Thermococcus_AMTc85: 807 matches
Species Thermococcus_AMTc51: 808 matches
Species Thermococcus_atlanticus_DSM_15226: 812 matches
Species Thermococcus_barophilus_CH1: 812 matches
Species Thermococcus_coalescens_TS1: 828 matches
Species Thermococcus_AMTc11: 888 matches
Species Thermococcus_E15P35: 839 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 1000 matches
Species Thermococcus_EXT11c: 805 matches
Species Thermococcus_fumicolans_ST557: 825 matches
Species Thermococcus_sp_23_4: 748 matches
Species Thermococcus_IRI_06c: 818 matches
Species Thermococcus_IRI15c: 813 matches
Species Thermococcus_prieuri_Col3: 804 matches
Species Thermococcus_profundus_DSM_9503: 803 matches
Species Thermococcus_sp_AMTc71: 783 matches
Species Thermococcus_sp_AMTc72: 783 matches
Species Thermococcus_sp_33_3: 824 matches
Species Thermococcus_sp_26_2: 835 matches
Species Thermococcus_sp_AMTc102: 827 matches
Species Thermococcus_sp_DS1: 802 matches
Species Thermococcus_sp_9_3: 840 matches
Species Thermococcus_sp_CIR_03a: 822 matches
Species Thermococcus_sp_AMTc09: 840 matches
Species Thermococcus_sp_AMTc79: 827 matches
Species Thermococcus_sp_CIR_10a: 824 matches
Species Thermococcus_marinus_DSM_15227: 884 matches
Species Thermococcus_sp_IRI_05c: 818 matches
Species Thermococcus_sp_AMTc94: 835 matches
Species Thermococcus_sp_IRI10c: 813 matches
Species Thermococcus_sp_EXT09c: 839 matches
Species Thermococcus_sp_E15p33: 837 matches
Species Thermococcus_sp_E10P11: 845 matches
Species Thermococcus_sp_IRI24c: 812 matches
Species Thermococcus_sp_E10P8: 845 matches
Species Thermococcus_sp_IRI14c: 813 matches
Species Thermococcus_sp_IRI25c: 815 matches
Species Thermococcus_sp_IRI27c2: 812 matches
Species Thermococcus_sp_IRI29c: 810 matches
Species Thermococcus_waiotapuensis_WT1: 765 matches
Species Thermococcus_sp_IRI_33c: 811 matches
Species Thermococcus_sp_unknown: 828 matches
Species Thermococcus_stetteri_DSM_5262: 837 matches
Species Thermococcus_sp_TPV: 856 matches

Frame 1...
Species GCA_002214525@Thermococcus_sp_P6: 567 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 495 matches
Species GCA_002197185@Thermococcus_sp_5_4: 633 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 620 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 535 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 543 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 519 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 1000 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 540 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 538 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 557 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 556 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 649 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 561 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 615 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 625 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 644 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 626 matches
Species GCA_002214605@Thermococcus_chitonophagus: 582 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 568 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 564 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 598 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 651 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 627 matches
Species GCA_000221185@Thermococcus_sp_4557: 637 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 645 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 561 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 643 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 678 matches
Species GCA_000151205@Thermococcus_sp_AM4: 651 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 750 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 690 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 650 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 647 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 631 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 687 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 682 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 605 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 727 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 706 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 997 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 538 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 554 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 559 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 510 matches
Species Pyrococcus_endeavori_ES4: 538 matches
Species Palaeococcus_helgesoni_DSM_15127: 531 matches
Species Thermococcus_23_2: 633 matches
Species Pyrococcus_abyssi_GE2: 550 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 587 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 582 matches
Species Pyrococcus_sp_IRI_42C: 498 matches
Species Pyrococcus_sp_GE_23: 541 matches
Species Thermococcus_aegaeus_DSM_12767: 563 matches
Species Pyrococcus_sp_EXT_15c: 579 matches
Species Thermococcus_aggregans_DSM_12819: 560 matches
Species Pyrococcus_31_3: 573 matches
Species Pyrococcus_32_1: 571 matches
Species Thermococcus_15_2: 639 matches
Species GCA_035621495@Thermococcus_sp_SY098: 562 matches
Species GCA_904067545@Thermococcus_camini_IRI35c: 658 matches
Species Pyrococcus_sp_32_3: 573 matches
Species Pyrococcus_EXT16: 579 matches
Species Pyrococcus_sp_32_4: 573 matches
Species GCA_024707485@Thermococcus_sp_813A4: 664 matches
Species Thermococcus_alcaliphilus_DSM_10322: 578 matches
Species Thermococcus_31_3: 642 matches
Species Thermococcus_29_3: 688 matches
Species GCA_900198835@Thermococcus_henrietii_EXT12c: 704 matches
Species Thermococcus_barophilus_423_3_23: 566 matches
Species Thermococcus_barophilus_DT4: 554 matches
Species Thermococcus_AMTc30: 670 matches
Species Thermococcus_AMTc51: 682 matches
Species Thermococcus_AMTc85: 679 matches
Species Thermococcus_atlanticus_DSM_15226: 626 matches
Species Thermococcus_barophilus_CH1: 577 matches
Species Thermococcus_coalescens_TS1: 670 matches
Species Thermococcus_E15P35: 699 matches
Species Thermococcus_AMTc11: 745 matches
Species GCA_028471785@Thermococcus_kodakarensis_TS900: 997 matches
Species Thermococcus_EXT11c: 666 matches
Species Thermococcus_fumicolans_ST557: 673 matches
Species Thermococcus_sp_23_4: 633 matches
Species Thermococcus_IRI_06c: 677 matches
Species Thermococcus_IRI15c: 645 matches
Species Thermococcus_profundus_DSM_9503: 677 matches
Species Thermococcus_prieuri_Col3: 649 matches
Species Thermococcus_sp_AMTc71: 661 matches
Species Thermococcus_sp_AMTc72: 659 matches
Species Thermococcus_sp_33_3: 683 matches
Species Thermococcus_sp_AMTc102: 690 matches
Species Thermococcus_sp_26_2: 696 matches
Species Thermococcus_sp_DS1: 648 matches
Species Thermococcus_sp_AMTc09: 692 matches
Species Thermococcus_sp_CIR_03a: 680 matches
Species Thermococcus_sp_9_3: 692 matches
Species Thermococcus_sp_AMTc79: 689 matches
Species Thermococcus_sp_CIR_10a: 604 matches
Species Thermococcus_sp_AMTc94: 690 matches
Species Thermococcus_sp_IRI_05c: 659 matches
Species Thermococcus_marinus_DSM_15227: 732 matches
Species Thermococcus_sp_IRI10c: 642 matches
Species Thermococcus_sp_IRI14c: 644 matches
Species Thermococcus_sp_E10P11: 692 matches
Species Thermococcus_sp_EXT09c: 702 matches
Species Thermococcus_sp_E10P8: 696 matches
Species Thermococcus_sp_E15p33: 700 matches
Species Thermococcus_sp_IRI24c: 656 matches
Species Thermococcus_sp_IRI27c2: 658 matches
Species Thermococcus_waiotapuensis_WT1: 620 matches
Species Thermococcus_sp_IRI25c: 645 matches
Species Thermococcus_sp_IRI29c: 655 matches
Species Thermococcus_sp_IRI_33c: 658 matches
Species Thermococcus_sp_unknown: 692 matches
Species Thermococcus_stetteri_DSM_5262: 762 matches
Species Thermococcus_sp_TPV: 705 matches

Frame 2...
Species GCA_002214525@Thermococcus_sp_P6: 591 matches
Species GCA_000022545@Thermococcus_sibiricus_MM_739: 543 matches
Species GCA_002197185@Thermococcus_sp_5_4: 661 matches
Species GCA_002214385@Thermococcus_gorgonarius_W_12: 639 matches
Species GCA_000263735@Pyrococcus_sp_ST04: 575 matches
Species GCA_000011105@Pyrococcus_horikoshii_OT3: 561 matches
Species GCA_000195935@Pyrococcus_abyssi_GE5: 575 matches
Species GCA_028471865@Thermococcus_kodakarensis_TS901: 1000 matches
Species GCA_000007305@Pyrococcus_furiosus_DSM_3638: 572 matches
Species GCA_000018365@Thermococcus_onnurineus_NA1: 667 matches
Species GCA_000275605@Pyrococcus_furiosus_COM1: 573 matches
Species GCA_000725425@Palaeococcus_pacificus_DY20341: 591 matches
Species GCA_000517445@Thermococcus_paralvinellae_ES1: 584 matches
Species GCA_000215995@Pyrococcus_yayanosii_CH1: 600 matches
Species GCA_001647085@Thermococcus_piezophilus_CDGS: 647 matches
Species GCA_002214565@Thermococcus_radiotolerans_EJ2: 654 matches
Species GCA_002214485@Thermococcus_pacificus_P4: 671 matches
Species GCA_002214365@Thermococcus_celer_Vu_13: 663 matches
Species GCA_000258515@Thermococcus_zilligii_AN1: 655 matches
Species GCA_000211475@Pyrococcus_sp_NA2: 581 matches
Species GCA_002214605@Thermococcus_chitonophagus: 615 matches
Species GCA_000151105@Thermococcus_barophilus_MP: 602 matches
Species GCA_000221185@Thermococcus_sp_4557: 663 matches
Species GCA_002214505@Thermococcus_siculi_RG_20: 683 matches
Species GCA_001484685@Thermococcus_sp_2319x1: 635 matches
Species GCA_002214465@Thermococcus_barossii_SHCK_94: 672 matches
Species GCA_001577775@Pyrococcus_kukulkanii_NCB100: 603 matches
Species GCA_000265525@Thermococcus_cleftensis_CL1: 669 matches
Species GCA_002214585@Thermococcus_profundus_DT_5432: 702 matches
Species GCA_000151205@Thermococcus_sp_AM4: 688 matches
Species GCA_001592435@Thermococcus_peptonophilus_OG_1: 757 matches
Species GCA_000585495@Thermococcus_nautili_30_1: 711 matches
Species GCA_000816105@Thermococcus_guaymasensis_DSM_11113: 682 matches
Species GCA_000022365@Thermococcus_gammatolerans_EJ3: 686 matches
Species GCA_000246985@Thermococcus_litoralis_DSM_5473: 658 matches
Species GCA_006274605@Thermococcus_indicus_IOH1: 717 matches
Species GCA_002214545@Thermococcus_thioreducens_OGL_20P: 713 matches
Species GCA_001433455@Thermococcus_barophilus_CH5: 633 matches
Species GCA_008152015@Thermococcus_aciditolerans_SY113: 727 matches
Species GCA_000769655@Thermococcus_eurythermalis_A501: 750 matches
Species GCA_000009965@Thermococcus_kodakarensis_KOD1: 997 matches
Species GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg: 574 matches
Species GCA_020386975@Thermococcus_bergensis_T7324: 583 matches
Species GCA_024022995@Thermococcus_aggregans_TY: 589 matches
Species GCA_023746595@Thermococcus_argininiproducens_IOH2: 555 matches
Species Pyrococcus_endeavori_ES4: 569 matches
Species Thermococcus_23_2: 662 matches
Species GCA_902813195@Thermococcus_sp_2319x1_Essen: 619 matches
Species Palaeococcus_helgesoni_DSM_15127: 575 matches
Species Pyrococcus_abyssi_GE2: 586 matches
Species Pyrococcus_sp_IRI_42C: 539 matches
Species Pyrococcus_sp_GE_23: 575 matches
Species GCA_900012635@Thermococcus_chitonophagus_isolate_1: 615 matches
Species Thermococcus_aegaeus_DSM_12767: 598 matches
Species Thermococcus_aggregans_DSM_12819: 591 matches
Species Pyrococcus_sp_EXT_15c: 606 matches
