genome	feature	cds	trg	denovo
GCA_001484685@Thermococcus_sp_2319x1	aa_V	0.07849496159444924	0.08086857894951918	0.04950424493566593
GCA_001484685@Thermococcus_sp_2319x1	aa_W	0.011736215715401581	0.018679244419331026	0.02371300774951891
GCA_001484685@Thermococcus_sp_2319x1	aa_Y	0.038647065885760834	0.04436137609661267	0.024742782105617905
GCA_001484685@Thermococcus_sp_2319x1	gene_length	815.1594470046083	387.6388888888889	271.0
GCA_001577775@Pyrococcus_kukulkanii_NCB100	gc	44.520657652833776	41.62122325788461	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aromaticity	0.09446863149815955	0.10254076013075325	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	instability	34.480142421563215	36.60522902669292	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	flexibility	0.9985218485701837	0.9934709060425367	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	hydropathy	-0.050325565163619704	0.16139532921874297	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_A	0.0656910601652984	0.05804965338082025	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_C	0.006466429959043179	0.0067261216179130764	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_D	0.04439631325276439	0.03915590466639826	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_E	0.0895095397613273	0.08112155126168549	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_F	0.04440010863676656	0.051597913185019766	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_G	0.07007885077540084	0.0632801081950878	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_H	0.014889873176706769	0.014477520526127913	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_I	0.08502733789130443	0.08937734171503108	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_K	0.08056594600557758	0.07246664306110068	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_L	0.10591147120735629	0.13025192005631178	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_M	0.025130552694593584	0.03042858834959067	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_N	0.030895881264427598	0.03146124513582257	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_P	0.04024544057381821	0.032300607582978744	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_Q	0.017256739102320708	0.01898099186656785	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_R	0.05892142599768476	0.05891450028679066	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_S	0.04735024807709905	0.05190592985248922	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_T	0.041761188870382646	0.03832473084450023	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_V	0.08143306972673472	0.08023588147003048	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_W	0.012307016040536358	0.01702265070742317	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	aa_Y	0.03776150682085663	0.03392019623831031	
GCA_001577775@Pyrococcus_kukulkanii_NCB100	gene_length	821.651289009498	363.44594594594594	
GCA_001592435@Thermococcus_peptonophilus_OG_1	gc	52.12981004835707	47.70337641079033	42.49199679871949
GCA_001592435@Thermococcus_peptonophilus_OG_1	aromaticity	0.0914964518720908	0.10159327575513535	0.12730099502487563
GCA_001592435@Thermococcus_peptonophilus_OG_1	instability	34.264945020163005	34.88217190563849	25.438692899140662
GCA_001592435@Thermococcus_peptonophilus_OG_1	flexibility	0.9987991038794461	0.9949036664325563	0.9969683803549995
GCA_001592435@Thermococcus_peptonophilus_OG_1	hydropathy	-0.07277376003760298	0.10780889689705694	-0.06466229458766776
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_A	0.07299864659293505	0.06733249814802329	0.05783016734509272
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_C	0.006380033137679217	0.006087782513535759	0.0
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_D	0.045528309865425	0.03791142057690432	0.045910598522538815
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_E	0.09105257332739669	0.08271738304583855	0.06300693502186039
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_F	0.04257909392808982	0.049349039263956715	0.09202284034373587
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_G	0.07466891018833442	0.0652073058381606	0.06280529172320216
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_H	0.0160533971105009	0.01124299446450681	0.009950248756218905
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_I	0.07208347461744824	0.0718834342095649	0.08083446404341926
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_K	0.07271408346958863	0.07278942918974073	0.08861374943464495
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_L	0.10652485454359371	0.12643968949014628	0.11502713704206241
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_M	0.025485495911679187	0.03209530762159435	0.039849992461932764
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_N	0.02985129056597	0.03128826620351329	0.0717190562339816
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_P	0.042270684561605924	0.036564464282462454	0.05679368309965325
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_Q	0.016739073590829965	0.01431374737030801	0.03507651138248153
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_R	0.06015927969078882	0.0583850318667248	0.04113711744308759
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_S	0.047468136036869384	0.05724338145763316	0.03010138700437208
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_T	0.044037395458351496	0.04242095741036596	0.022955299261269407
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_V	0.08448790945891253	0.08448363055584135	0.05108736619930649
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_W	0.012203040542845735	0.014612087200704508	0.004975124378109453
GCA_001592435@Thermococcus_peptonophilus_OG_1	aa_Y	0.03671431740115526	0.037632149290474134	0.030303030303030304
GCA_001592435@Thermococcus_peptonophilus_OG_1	gene_length	842.0671532846716	465.15555555555557	173.0
GCA_001647085@Thermococcus_piezophilus_CDGS	gc	51.54160782773579	48.328431435434155	52.621852621852625
GCA_001647085@Thermococcus_piezophilus_CDGS	aromaticity	0.09308049104204164	0.10234953967153294	0.12693470912648994
GCA_001647085@Thermococcus_piezophilus_CDGS	instability	34.66521472886446	35.67065800638594	39.741140366482824
GCA_001647085@Thermococcus_piezophilus_CDGS	flexibility	0.9978459655704318	0.9933629310255362	0.9935595730479692
GCA_001647085@Thermococcus_piezophilus_CDGS	hydropathy	-0.047061037023210524	0.11153821430364393	-0.033419320405621816
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_A	0.07189934827751646	0.0628090020595127	0.07320761430350471
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_C	0.007316434302003825	0.009294475736004337	0.00684931506849315
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_D	0.04526184705164888	0.038111657245129354	0.019836328055506138
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_E	0.08620235005680836	0.06983031247866815	0.08041273794698452
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_F	0.043251462782945956	0.0475934702014036	0.04581035402953211
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_G	0.07405121631193291	0.06718515556114509	0.05372709482298523
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_H	0.016531772615264298	0.015353513908972324	0.02668564312399929
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_I	0.07593902106290458	0.07460796290126927	0.019836328055506138
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_K	0.06988437676302584	0.06215213703988261	0.02632983454901263
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_L	0.10482697787251155	0.112469201878841	0.11972958548301013
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_M	0.026968336041016113	0.034406768366673016	0.04581035402953211
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_N	0.031697739446912926	0.03729320505785339	0.04002846468599893
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_P	0.04189478787126822	0.042166970895097335	0.025974025974025976
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_Q	0.01728672001546734	0.017813383206437838	0.01948051948051948
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_R	0.05951838525608851	0.0538559744180721	0.04581035402953211
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_S	0.04925753789824082	0.06062540103646798	0.10674257249599715
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_T	0.04604692052704151	0.0532264732776594	0.08797367016545099
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_V	0.08233573758830624	0.08644886526078116	0.07463084860345134
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_W	0.01232359855173689	0.015591463501298692	0.0338907667674791
GCA_001647085@Thermococcus_piezophilus_CDGS	aa_Y	0.037505429707358776	0.03916460596883065	0.04723358832947874
GCA_001647085@Thermococcus_piezophilus_CDGS	gene_length	739.850700525394	325.82327586206895	228.0
GCA_002197185@Thermococcus_sp_5_4	gc	56.15391086141075	52.07838400078151	49.166666666666664
GCA_002197185@Thermococcus_sp_5_4	aromaticity	0.09252886747558958	0.10838194986381854	0.1069182389937107
GCA_002197185@Thermococcus_sp_5_4	instability	34.71963031432873	36.8942514619839	63.04654088050314
GCA_002197185@Thermococcus_sp_5_4	flexibility	0.9975438098611763	0.9909980815600217	1.0016838095238094
GCA_002197185@Thermococcus_sp_5_4	hydropathy	-0.041452163495371994	0.23418154781331268	-0.8465408805031446
GCA_002197185@Thermococcus_sp_5_4	aa_A	0.07645906978100069	0.06781059624753741	0.05660377358490566
GCA_002197185@Thermococcus_sp_5_4	aa_C	0.0065484569213537305	0.006548216988185713	0.031446540880503145
GCA_002197185@Thermococcus_sp_5_4	aa_D	0.04647140955875559	0.034259283953691905	0.03773584905660377
GCA_002197185@Thermococcus_sp_5_4	aa_E	0.08961437919225522	0.07933193327030094	0.07547169811320754
GCA_002197185@Thermococcus_sp_5_4	aa_F	0.04320455896581718	0.052933982385877563	0.03773584905660377
GCA_002197185@Thermococcus_sp_5_4	aa_G	0.07806043689845822	0.07303212104731949	0.05660377358490566
GCA_002197185@Thermococcus_sp_5_4	aa_H	0.0165227792082424	0.011021165467384917	0.05660377358490566
GCA_002197185@Thermococcus_sp_5_4	aa_I	0.07097570032564302	0.07365913109875734	0.050314465408805034
GCA_002197185@Thermococcus_sp_5_4	aa_K	0.06357749321612172	0.05255578376207816	0.06918238993710692
GCA_002197185@Thermococcus_sp_5_4	aa_L	0.10610995810424688	0.1227427419208508	0.03773584905660377
GCA_002197185@Thermococcus_sp_5_4	aa_M	0.02652098916630458	0.03629472623312584	0.03773584905660377
GCA_002197185@Thermococcus_sp_5_4	aa_N	0.02875423410456029	0.031738733975359326	0.03773584905660377
GCA_002197185@Thermococcus_sp_5_4	aa_P	0.04293961907340983	0.038139068283318145	0.0440251572327044
GCA_002197185@Thermococcus_sp_5_4	aa_Q	0.01638886502088	0.016038123555313005	0.050314465408805034
GCA_002197185@Thermococcus_sp_5_4	aa_R	0.06365044549126064	0.057800841341083056	0.0880503144654088
GCA_002197185@Thermococcus_sp_5_4	aa_S	0.045287981196144314	0.05673984655109842	0.07547169811320754
GCA_002197185@Thermococcus_sp_5_4	aa_T	0.044275201253919136	0.04432016347398626	0.031446540880503145
GCA_002197185@Thermococcus_sp_5_4	aa_V	0.08531411401185413	0.08958557296679073	0.05660377358490566
GCA_002197185@Thermococcus_sp_5_4	aa_W	0.01271343606390217	0.020724816949725833	0.012578616352201259
GCA_002197185@Thermococcus_sp_5_4	aa_Y	0.036610872445870246	0.03472315052821513	0.05660377358490566
GCA_002197185@Thermococcus_sp_5_4	gene_length	867.0817356205853	451.1808510638298	480.0
GCA_002214365@Thermococcus_celer_Vu_13	gc	57.02013428633419	52.87285600077995	
GCA_002214365@Thermococcus_celer_Vu_13	aromaticity	0.08981075707125731	0.10675293199731337	
GCA_002214365@Thermococcus_celer_Vu_13	instability	33.91981857718367	34.546586579307125	
GCA_002214365@Thermococcus_celer_Vu_13	flexibility	0.9978096867776617	0.990737750264969	
GCA_002214365@Thermococcus_celer_Vu_13	hydropathy	-0.07144760546703748	0.20150539797020514	
GCA_002214365@Thermococcus_celer_Vu_13	aa_A	0.07438366291389463	0.07175582228658905	
GCA_002214365@Thermococcus_celer_Vu_13	aa_C	0.0062016054139916	0.007327114834286004	
GCA_002214365@Thermococcus_celer_Vu_13	aa_D	0.046469369722329124	0.03422284057133713	
GCA_002214365@Thermococcus_celer_Vu_13	aa_E	0.08797627331790678	0.07105589200723184	
GCA_002214365@Thermococcus_celer_Vu_13	aa_F	0.041714689949867836	0.051048129357542216	
GCA_002214365@Thermococcus_celer_Vu_13	aa_G	0.08222447519503509	0.07472943067600346	
GCA_002214365@Thermococcus_celer_Vu_13	aa_H	0.01655909438525375	0.014212251218235335	
GCA_002214365@Thermococcus_celer_Vu_13	aa_I	0.06504845771621327	0.061623499204419216	
GCA_002214365@Thermococcus_celer_Vu_13	aa_K	0.06153971136557335	0.05407929796591096	
GCA_002214365@Thermococcus_celer_Vu_13	aa_L	0.1072674518193891	0.1323493391580092	
GCA_002214365@Thermococcus_celer_Vu_13	aa_M	0.025842370355921775	0.034097769781553926	
GCA_002214365@Thermococcus_celer_Vu_13	aa_N	0.02934655923503139	0.029715628416220705	
GCA_002214365@Thermococcus_celer_Vu_13	aa_P	0.04263517103264637	0.04062991862459525	
GCA_002214365@Thermococcus_celer_Vu_13	aa_Q	0.014740100757925749	0.011784435629543578	
GCA_002214365@Thermococcus_celer_Vu_13	aa_R	0.07019275738900926	0.06725592777086159	
GCA_002214365@Thermococcus_celer_Vu_13	aa_S	0.046297575151560105	0.05615945126282949	
GCA_002214365@Thermococcus_celer_Vu_13	aa_T	0.04450190808842343	0.0431402490190698	
GCA_002214365@Thermococcus_celer_Vu_13	aa_V	0.08896269906863791	0.0891081995759901	
GCA_002214365@Thermococcus_celer_Vu_13	aa_W	0.012058078721597016	0.017566206218993262	
GCA_002214365@Thermococcus_celer_Vu_13	aa_Y	0.03603798839979246	0.03813859642077789	
GCA_002214365@Thermococcus_celer_Vu_13	gene_length	854.6930443548387	440.4392523364486	
GCA_002214385@Thermococcus_gorgonarius_W_12	gc	51.81344600948732	48.3564395018553	49.42528735632184
GCA_002214385@Thermococcus_gorgonarius_W_12	aromaticity	0.09165718870743585	0.10161467165170897	0.03508771929824561
GCA_002214385@Thermococcus_gorgonarius_W_12	instability	34.49573759385324	35.32683242683553	57.11929824561402
GCA_002214385@Thermococcus_gorgonarius_W_12	flexibility	0.9988826216366098	0.9942915897808663	1.0145079365079366
GCA_002214385@Thermococcus_gorgonarius_W_12	hydropathy	-0.08029588392691399	0.11276960117522244	-0.9614035087719298
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_A	0.0719819006464434	0.06667045159649501	0.10526315789473684
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_C	0.005985462960566958	0.005089861391197899	0.0
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_D	0.045330124757191975	0.03697147461753823	0.0
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_E	0.09087827272478537	0.07719741446608103	0.10526315789473684
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_F	0.04289439697100158	0.04819192771685731	0.03508771929824561
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_G	0.07484934249046034	0.06469651957171678	0.08771929824561403
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_H	0.01601349173109232	0.012781240717218288	0.017543859649122806
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_I	0.072407792849848	0.07039884648522929	0.05263157894736842
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_K	0.07367670909372293	0.07261702152860625	0.08771929824561403
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_L	0.10718802890167133	0.127089954551916	0.05263157894736842
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_M	0.024869068645304585	0.03270770501122632	0.017543859649122806
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_N	0.029940124702876037	0.030127115532240328	0.05263157894736842
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_P	0.04248301104323519	0.03980998859500922	0.03508771929824561
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_Q	0.0168043355161207	0.016212947155325414	0.05263157894736842
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_R	0.06135774362160366	0.062318549083202994	0.14035087719298245
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_S	0.047286210073015165	0.05484939921598031	0.08771929824561403
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_T	0.043020249311581694	0.03997063815251802	0.017543859649122806
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_V	0.08427094222304451	0.08887620067678967	0.05263157894736842
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_W	0.012511185826545616	0.017859243693640985	0.0
GCA_002214385@Thermococcus_gorgonarius_W_12	aa_Y	0.03625160590988864	0.03556350024121067	0.0
GCA_002214385@Thermococcus_gorgonarius_W_12	gene_length	826.2571274878967	397.4	174.0
GCA_002214465@Thermococcus_barossii_SHCK_94	gc	55.139484322562666	51.49857717457335	52.888888888888886
GCA_002214465@Thermococcus_barossii_SHCK_94	aromaticity	0.09288569337594879	0.10556168588085715	0.10810810810810811
GCA_002214465@Thermococcus_barossii_SHCK_94	instability	35.195479306366465	36.06422741842869	51.366216216216216
GCA_002214465@Thermococcus_barossii_SHCK_94	flexibility	0.9973677042043979	0.9908419192170314	0.9996043956043956
GCA_002214465@Thermococcus_barossii_SHCK_94	hydropathy	-0.04199936789360438	0.23339683620428256	-0.2756756756756757
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_A	0.07530575828144634	0.0704383976015578	0.0
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_C	0.00633409602534306	0.008339300654802468	0.0
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_D	0.045384141306113734	0.034020583875001065	0.04054054054054054
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_E	0.08968171009627544	0.07858924354917876	0.05405405405405406
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_F	0.04335897975934598	0.049078890059205744	0.06756756756756757
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_G	0.07808087606624711	0.07641557238168563	0.06756756756756757
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_H	0.016467819227445585	0.011850274653794134	0.02702702702702703
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_I	0.07037947873228004	0.06982412755775141	0.05405405405405406
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_K	0.0629107890234818	0.055397474026200245	0.04054054054054054
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_L	0.10793432156001087	0.1291644149111469	0.0945945945945946
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_M	0.02616561131171118	0.03417279666193682	0.02702702702702703
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_N	0.02843807383150992	0.02836300747481713	0.013513513513513514
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_P	0.04270719871434548	0.035714556741936125	0.10810810810810811
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_Q	0.01623712569185004	0.014859505757757541	0.0
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_R	0.06554417199923146	0.056903285049887696	0.08108108108108109
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_S	0.046163135374374456	0.05729817977372322	0.10810810810810811
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_T	0.04426824558375299	0.04624198791275407	0.10810810810810811
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_V	0.08511175379863171	0.0868456055352118	0.06756756756756757
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_W	0.012815518439225735	0.021048653560424947	0.0
GCA_002214465@Thermococcus_barossii_SHCK_94	aa_Y	0.03671119517737707	0.035434142261226466	0.04054054054054054
GCA_002214465@Thermococcus_barossii_SHCK_94	gene_length	876.2831858407079	479.14285714285717	225.0
GCA_002214485@Thermococcus_pacificus_P4	gc	54.75153106039091	52.15612727793592	57.48792270531401
GCA_002214485@Thermococcus_pacificus_P4	aromaticity	0.0913153098911464	0.10125035179083854	0.058823529411764705
GCA_002214485@Thermococcus_pacificus_P4	instability	34.27664527259509	36.83648997090119	61.77500000000001
GCA_002214485@Thermococcus_pacificus_P4	flexibility	0.998475485977256	0.9961368931452557	1.0171676755447943
GCA_002214485@Thermococcus_pacificus_P4	hydropathy	-0.06706010881849955	0.029163841517704528	-1.3617647058823528
GCA_002214485@Thermococcus_pacificus_P4	aa_A	0.07509976053604815	0.06829664889769423	0.058823529411764705
GCA_002214485@Thermococcus_pacificus_P4	aa_C	0.006407180617514553	0.007036141092052299	0.0
GCA_002214485@Thermococcus_pacificus_P4	aa_D	0.046272506533374926	0.04021994948459228	0.014705882352941176
GCA_002214485@Thermococcus_pacificus_P4	aa_E	0.09152953925537434	0.09656848849095631	0.014705882352941176
GCA_002214485@Thermococcus_pacificus_P4	aa_F	0.0427752080415838	0.050380114332169865	0.029411764705882353
GCA_002214485@Thermococcus_pacificus_P4	aa_G	0.07703852006041144	0.06687040697056347	0.11764705882352941
GCA_002214485@Thermococcus_pacificus_P4	aa_H	0.016342615495421348	0.011673642561640581	0.0
GCA_002214485@Thermococcus_pacificus_P4	aa_I	0.06938144865499417	0.06308148703354435	0.014705882352941176
GCA_002214485@Thermococcus_pacificus_P4	aa_K	0.06834641984758864	0.06332671135318235	0.11764705882352941
GCA_002214485@Thermococcus_pacificus_P4	aa_L	0.10698721318451254	0.1259263106867259	0.029411764705882353
GCA_002214485@Thermococcus_pacificus_P4	aa_M	0.02592625205421379	0.03559434938275029	0.04411764705882353
GCA_002214485@Thermococcus_pacificus_P4	aa_N	0.028516271810180793	0.025217233014109657	0.058823529411764705
GCA_002214485@Thermococcus_pacificus_P4	aa_P	0.04267689079795601	0.03714876402335595	0.058823529411764705
GCA_002214485@Thermococcus_pacificus_P4	aa_Q	0.016434770947108362	0.015264681884546341	0.04411764705882353
GCA_002214485@Thermococcus_pacificus_P4	aa_R	0.06250252537526353	0.06557884391573296	0.17647058823529413
GCA_002214485@Thermococcus_pacificus_P4	aa_S	0.04629040640851717	0.053705034668394006	0.10294117647058823
GCA_002214485@Thermococcus_pacificus_P4	aa_T	0.04357807645916556	0.04315359824228824	0.04411764705882353
GCA_002214485@Thermococcus_pacificus_P4	aa_V	0.08535429207120825	0.08008735650703226	0.04411764705882353
GCA_002214485@Thermococcus_pacificus_P4	aa_W	0.012345197375025041	0.016405677014340234	0.029411764705882353
GCA_002214485@Thermococcus_pacificus_P4	aa_Y	0.036194904474537555	0.03446456044432845	0.0
GCA_002214485@Thermococcus_pacificus_P4	gene_length	835.7784061696658	379.55555555555554	207.0
GCA_002214505@Thermococcus_siculi_RG_20	gc	55.50014515579958	51.94219160768168	
GCA_002214505@Thermococcus_siculi_RG_20	aromaticity	0.09255895247056906	0.10340027209771381	
GCA_002214505@Thermococcus_siculi_RG_20	instability	34.87807390416688	35.69460401123998	
GCA_002214505@Thermococcus_siculi_RG_20	flexibility	0.9982734451947609	0.9943726785502406	
GCA_002214505@Thermococcus_siculi_RG_20	hydropathy	-0.07909793414074545	0.09086900057357995	
GCA_002214505@Thermococcus_siculi_RG_20	aa_A	0.07461789071308533	0.07186248197169832	
GCA_002214505@Thermococcus_siculi_RG_20	aa_C	0.006207106410042582	0.006927316507550029	
GCA_002214505@Thermococcus_siculi_RG_20	aa_D	0.04712089026724231	0.03877538450373933	
GCA_002214505@Thermococcus_siculi_RG_20	aa_E	0.0908819850788662	0.08459565783595681	
GCA_002214505@Thermococcus_siculi_RG_20	aa_F	0.0425516298540803	0.04834211512597522	
GCA_002214505@Thermococcus_siculi_RG_20	aa_G	0.07698836031020383	0.07246392097497044	
GCA_002214505@Thermococcus_siculi_RG_20	aa_H	0.016421772801396485	0.0121804494067428	
GCA_002214505@Thermococcus_siculi_RG_20	aa_I	0.06983256883210419	0.0685076641691448	
GCA_002214505@Thermococcus_siculi_RG_20	aa_K	0.06576956929539635	0.06190976567885895	
GCA_002214505@Thermococcus_siculi_RG_20	aa_L	0.10559667487145614	0.11853136419066738	
GCA_002214505@Thermococcus_siculi_RG_20	aa_M	0.02583275738229724	0.02971895487128782	
GCA_002214505@Thermococcus_siculi_RG_20	aa_N	0.029160456500747063	0.029963977041978198	
GCA_002214505@Thermococcus_siculi_RG_20	aa_P	0.04275522147346702	0.03831695019924902	
GCA_002214505@Thermococcus_siculi_RG_20	aa_Q	0.01638270527597524	0.015694775321491387	
GCA_002214505@Thermococcus_siculi_RG_20	aa_R	0.0642697080873397	0.057809254357793605	
GCA_002214505@Thermococcus_siculi_RG_20	aa_S	0.046688661916577036	0.057319541787372606	
GCA_002214505@Thermococcus_siculi_RG_20	aa_T	0.04428324325310343	0.04656755821666323	
GCA_002214505@Thermococcus_siculi_RG_20	aa_V	0.0846314750601308	0.08545471086712146	
GCA_002214505@Thermococcus_siculi_RG_20	aa_W	0.012793504143006063	0.01813378523439983	
GCA_002214505@Thermococcus_siculi_RG_20	aa_Y	0.03721381847348268	0.036924371737338764	
GCA_002214505@Thermococcus_siculi_RG_20	gene_length	872.8270852858482	513.1928571428572	
GCA_002214525@Thermococcus_sp_P6	gc	55.343222786791905	50.99941134169448	56.88405797101449
GCA_002214525@Thermococcus_sp_P6	aromaticity	0.08841153382087523	0.10641478440527007	0.08791208791208792
GCA_002214525@Thermococcus_sp_P6	instability	34.66985752121288	35.15435192630188	46.22527472527471
GCA_002214525@Thermococcus_sp_P6	flexibility	0.9982580887902821	0.9936853726048201	1.002557636469222
GCA_002214525@Thermococcus_sp_P6	hydropathy	-0.09939979575439521	0.08827362621094492	-0.19890109890109892
GCA_002214525@Thermococcus_sp_P6	aa_A	0.07198014964603894	0.06903576208662347	0.0989010989010989
GCA_002214525@Thermococcus_sp_P6	aa_C	0.006244735246614292	0.0064723288858141	0.01098901098901099
GCA_002214525@Thermococcus_sp_P6	aa_D	0.046155910372010306	0.03727747649169831	0.01098901098901099
GCA_002214525@Thermococcus_sp_P6	aa_E	0.09033063567070762	0.08417102276344943	0.054945054945054944
GCA_002214525@Thermococcus_sp_P6	aa_F	0.04111722783843294	0.05146920590101791	0.07692307692307693
GCA_002214525@Thermococcus_sp_P6	aa_G	0.08232483239619044	0.07687936651802921	0.054945054945054944
GCA_002214525@Thermococcus_sp_P6	aa_H	0.016291910013640082	0.011228350259221576	0.0
GCA_002214525@Thermococcus_sp_P6	aa_I	0.06613490057560655	0.06910585770972318	0.04395604395604396
GCA_002214525@Thermococcus_sp_P6	aa_K	0.06150969137543365	0.061922746262003836	0.0989010989010989
GCA_002214525@Thermococcus_sp_P6	aa_L	0.10635779049313736	0.1258010874767913	0.07692307692307693
GCA_002214525@Thermococcus_sp_P6	aa_M	0.025922237716911985	0.0346007051632213	0.07692307692307693
GCA_002214525@Thermococcus_sp_P6	aa_N	0.02854488618305623	0.026406189297853683	0.0
GCA_002214525@Thermococcus_sp_P6	aa_P	0.04290212556871331	0.03654741840418115	0.10989010989010989
GCA_002214525@Thermococcus_sp_P6	aa_Q	0.014649893635750583	0.014087184265360861	0.02197802197802198
GCA_002214525@Thermococcus_sp_P6	aa_R	0.07360816479308228	0.06361456266705799	0.08791208791208792
GCA_002214525@Thermococcus_sp_P6	aa_S	0.046730440772367286	0.058793452681271216	0.054945054945054944
GCA_002214525@Thermococcus_sp_P6	aa_T	0.04422291227614846	0.04360790451950366	0.07692307692307693
