genome	cds	gc_content	aromaticity	instability	mean_flexibility	hydropathy	len_nu	type
GCA_002214385@Thermococcus_gorgonarius_W_12	LBEMKAPA_00501_gene_mRNA	0.9845213490378457	0.08139534883720931	41.26046511627906	1.0008231814198072	-0.16104651162790698	519	trg
Pyrococcus_abyssi_GE2	GNCEECAB_01535_gene_mRNA	0.9306118800812129	0.07500000000000001	102.33749999999998	0.9892427035330261	0.15250000000000002	123	trg
Thermococcus_sp_AMTc71	PHBODLGA_00710_gene_mRNA	0.9707673681445613	0.075	26.528750000000002	0.9830046948356808	0.9525	243	trg
Thermococcus_barophilus_DT4	GHPKADDI_02170_gene_mRNA	1.3418550870048493	0.10256410256410256	17.75641025641026	0.9949297619047619	0.4897435897435898	120	trg
Thermococcus_sp_DS1	LBKKHDLG_01354_gene_mRNA	1.004131171092476	0.03571428571428571	57.67142857142857	1.0215751879699249	-0.9107142857142857	87	trg
Thermococcus_EXT11c	OKCMFDEG_00218_gene_mRNA	0.9893444201637179	0.13411078717201166	32.61230320699708	0.9962789421157684	-0.10845481049562683	1032	trg
Thermococcus_sp_IRI29c	LAMLPHDI_00877_gene_mRNA	0.9516334364741098	0.11111111111111112	33.673020833333325	0.9961036439665472	0.05833333333333332	867	trg
GCA_008152015@Thermococcus_aciditolerans_SY113	AJGPKGBP_01265_gene_mRNA	0.9094971682157953	0.18181818181818182	32.1	0.9721765873015874	0.34848484848484845	102	trg
Thermococcus_sp_AMTc102	FHCEGPOA_00613_gene_mRNA	0.939539209813426	0.10596026490066225	38.07688741721853	0.9997670187793427	-0.31589403973509933	456	trg
Thermococcus_sp_AMTc72	NJBILLPB_00722_gene_mRNA	0.9813980155896682	0.13768115942028986	33.79420289855073	0.9799905869324474	0.9007246376811594	417	trg
GCA_002214525@Thermococcus_sp_P6	CNPDMPNG_01002_gene_mRNA	1.0123200042119673	0.10344827586206896	21.879310344827587	0.9732660714285715	0.7689655172413793	90	trg
GCA_000151205@Thermococcus_sp_AM4	JNPMLONA_01359_gene_mRNA	0.888706225731999	0.11920529801324503	23.678807947019862	0.9843847250167672	0.5695364238410596	456	trg
GCA_000018365@Thermococcus_onnurineus_NA1	NLJLOJEE_01527_gene_mRNA	0.874657480487441	0.125	44.33225806451612	0.9927944311615859	-0.09274193548387098	747	trg
Thermococcus_stetteri_DSM_5262	ACBJCPJC_02070_gene_mRNA	0.9532927402745407	0.11059907834101383	27.33456221198156	0.989262934981685	0.39354838709677414	654	trg
Thermococcus_sp_IRI29c	LAMLPHDI_01026_gene_mRNA	0.8807896139810372	0.13924050632911392	48.06160337552741	0.9927552736006684	-0.2616033755274262	714	trg
Thermococcus_fumicolans_ST557	NDGJDIIF_01989_gene_mRNA	0.9503870579049561	0.11330049261083744	23.640886699507373	0.9929620152184585	-0.23793103448275865	612	trg
Pyrococcus_sp_GE_23	AEBFKIOA_00981_gene_mRNA	1.008412113116699	0.07920792079207921	15.512871287128709	0.9985152691511388	0.09108910891089109	306	trg
GCA_000022365@Thermococcus_gammatolerans_EJ3	IOIKJFFK_01762_gene_mRNA	1.028519969016659	0.10727969348659004	38.365938697318	0.9811034108087681	0.9789272030651341	786	trg
Thermococcus_EXT11c	OKCMFDEG_00462_gene_mRNA	1.0354358824441825	0.07120743034055728	37.7870278637771	1.0103198362147408	-0.6752321981424149	972	trg
GCA_000195935@Pyrococcus_abyssi_GE5	FKEJDOMN_01808_gene_mRNA	0.7346496679449203	0.1336116910229645	38.703361169102294	0.9988314083080041	-0.08935281837160754	1440	trg
GCA_900198835@Thermococcus_henrietii_EXT12c	LHBEBFMA_01980_gene_mRNA	0.9795233102306664	0.0	25.1923076923077	1.0120802879291253	-0.27884615384615385	159	trg
Thermococcus_sp_IRI_33c	KNECDIJF_01688_gene_mRNA	1.1246720471122866	0.03488372093023256	20.89651162790697	1.0074483611626468	-0.09186046511627907	261	trg
Thermococcus_sp_AMTc79	EFDKJKPG_00790_gene_mRNA	0.7924816662594588	0.07692307692307693	12.573076923076924	1.0011582633053222	-0.7653846153846154	81	trg
Thermococcus_AMTc11	GFJMONNO_02462_gene_mRNA	0.674037756863061	0.11564625850340135	44.23823129251701	0.9999095065562457	-0.3673469387755102	444	trg
GCA_002214605@Thermococcus_chitonophagus	HCEHDMML_00127_gene_mRNA	0.9893761946580677	0.02127659574468085	40.351063829787236	1.0006757518796991	0.08936170212765958	144	trg
Thermococcus_sp_CIR_10a	GHGJAMGE_01154_gene_mRNA	1.102263568507181	0.09349593495934959	37.62154471544714	1.0065745931283907	-0.41300813008130083	741	trg
Thermococcus_sp_E10P8	GKAADPKM_01495_gene_mRNA	0.9726349031192855	0.07103825136612021	34.48087431693989	1.0064281609195402	-0.30710382513661205	552	trg
GCA_023746595@Thermococcus_argininiproducens_IOH2	DHDBELCC_02013_gene_mRNA	1.1908457527617426	0.15384615384615385	108.0138461538462	1.0434100765306122	-2.1876923076923074	198	trg
Thermococcus_sp_E15p33	EGODEMLK_00846_gene_mRNA	0.9493505141733322	0.11990407673860912	36.25611510791365	0.9953868464052288	-0.1182254196642686	1254	trg
GCA_002214505@Thermococcus_siculi_RG_20	NEPLOJCO_00902_gene_mRNA	0.755638733635685	0.13043478260869565	35.969933110367904	0.9982764367816093	-0.30635451505016725	900	trg
Thermococcus_23_2	DLHNAOEN_00096_gene_mRNA	0.996351184090529	0.15894039735099338	28.209337748344364	0.9773485915492958	0.9218543046357616	456	trg
GCA_002214385@Thermococcus_gorgonarius_W_12	LBEMKAPA_00750_gene_mRNA	1.1024883058486232	0.10256410256410256	40.332051282051275	0.9968616287094548	-0.16923076923076927	237	trg
GCA_001433455@Thermococcus_barophilus_CH5	LPGJLMGN_02556_gene_mRNA	0.9737998594921295	0.1590909090909091	3.877272727272728	0.9824044217687075	0.6454545454545454	135	trg
Pyrococcus_sp_EXT_15c	GDFJICBN_00458_gene_mRNA	0.7684804469533486	0.038461538461538464	37.63461538461539	1.0178247508305647	-0.9134615384615384	159	trg
GCA_024022995@Thermococcus_aggregans_TY	AHMILBLB_01363_gene_mRNA	0.9613533517176468	0.17142857142857143	40.49142857142857	0.9614835164835165	1.0171428571428571	108	trg
Thermococcus_sp_E10P8	GKAADPKM_01876_gene_mRNA	1.0279523684191016	0.10358565737051792	28.208764940239043	0.9921187032664305	0.01593625498007966	756	trg
Thermococcus_sp_33_3	EEHIGLKK_00298_gene_mRNA	0.9474013952819513	0.07142857142857142	80.8892857142857	1.0132543859649124	-0.65	87	trg
Pyrococcus_sp_32_3	EDCHFHLE_01946_gene_mRNA	0.9429798904620782	0.12105263157894737	35.84952631578947	1.004466127334912	-0.4742105263157895	573	trg
Thermococcus_profundus_DSM_9503	PFONPCID_01787_gene_mRNA	0.9979870668038261	0.10884353741496598	21.04353741496598	0.9994554002760524	-0.3673469387755102	444	trg
Pyrococcus_abyssi_GE2	GNCEECAB_01829_gene_mRNA	0.8614933506634163	0.06153846153846154	10.961538461538463	0.9973322704081633	0.3923076923076923	198	trg
GCA_902813195@Thermococcus_sp_2319x1_Essen	HPMEPLIM_00454_gene_mRNA	0.8773491308589153	0.15384615384615385	45.939076923076904	0.9746717229902714	0.8943589743589744	588	trg
Thermococcus_sp_AMTc94	CJOMCJEF_00884_gene_mRNA	1.0462806676479555	0.0761904761904762	40.953333333333326	1.0049671378968255	-0.3266666666666667	318	trg
Thermococcus_sp_E15p33	EGODEMLK_00135_gene_mRNA	0.847738391874105	0.14871794871794872	26.982153846153835	0.9738227726574502	1.0533333333333335	588	trg
Thermococcus_sp_E10P11	GNDPMMCP_02111_gene_mRNA	0.8644862831522152	0.12943632567849686	31.860981210855947	0.9918890577507599	0.0962421711899791	1440	trg
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	GMIOLJND_02091_gene_mRNA	1.0370206075152706	0.12727272727272726	30.863696969696964	1.0052647283272282	-0.39454545454545453	498	trg
Thermococcus_sp_E15p33	EGODEMLK_00744_gene_mRNA	0.8622296464360555	0.08900523560209424	28.836125654450267	1.0055527210884354	-0.469109947643979	576	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_00202_gene_mRNA	0.8623413792690631	0.14444444444444443	29.06929629629629	0.9776648877941982	1.0196296296296297	813	trg
GCA_001433455@Thermococcus_barophilus_CH5	LPGJLMGN_00803_gene_mRNA	0.8472432836426401	0.09219858156028368	34.83687943262411	1.0068253968253968	-0.3021276595744681	426	trg
Thermococcus_sp_CIR_03a	KKEPLHJF_01316_gene_mRNA	0.8338161598616486	0.10185185185185185	20.645370370370365	0.9946851851851851	-0.1	327	trg
GCA_000022365@Thermococcus_gammatolerans_EJ3	IOIKJFFK_01445_gene_mRNA	0.9238827978157786	0.125	29.480208333333316	1.0002568418171867	-0.07812500000000001	291	trg
Thermococcus_IRI_06c	HFHPCGBD_01511_gene_mRNA	1.0186231775368189	0.10714285714285715	30.48285714285713	0.996735278080698	-0.14357142857142857	423	trg
Thermococcus_sp_9_3	JNEHKGLE_00397_gene_mRNA	0.8558052111766296	0.041237113402061855	38.15154639175257	1.0093445616883117	-0.211340206185567	294	trg
GCA_035621495@Thermococcus_sp_SY098	LGNMEAEL_00252_gene_mRNA	0.9714858084858365	0.11176470588235293	28.41385294117647	0.9949770176952956	-0.07852941176470589	1023	trg
Thermococcus_aegaeus_DSM_12767	JKCEONJL_01706_gene_mRNA	1.0751990877595505	0.12469437652811736	33.86958435207831	0.993068058743893	0.06858190709046454	2457	trg
GCA_000211475@Pyrococcus_sp_NA2	CEHDAOCF_00599_gene_mRNA	0.7249819206161419	0.14285714285714285	38.14285714285713	0.9859504293520687	0.1214285714285714	213	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_00358_gene_mRNA	0.9338728287047482	0.11320754716981132	56.303301886792454	0.9983037180389398	-0.3358490566037736	639	trg
GCA_002214485@Thermococcus_pacificus_P4	HGDGAMDH_00773_gene_mRNA	1.0463852956194704	0.0958904109589041	41.9876712328767	0.9755450148809525	0.9205479452054794	222	trg
Thermococcus_sp_E10P8	GKAADPKM_01120_gene_mRNA	0.8786116342847268	0.1423076923076923	20.467307692307685	0.9780870802504269	0.7619230769230769	783	trg
Thermococcus_29_3	ONHDGIGB_01607_gene_mRNA	0.9989147358311703	0.14754098360655737	16.401639344262293	1.0012597977243995	-0.7180327868852459	369	trg
GCA_900198835@Thermococcus_henrietii_EXT12c	LHBEBFMA_00732_gene_mRNA	1.0761037598668555	0.0963855421686747	20.289156626506024	0.9760326576576577	0.96144578313253	252	trg
GCA_028471865@Thermococcus_kodakarensis_TS901	KNEHCMDO_00496_gene_mRNA	0.7866110990914117	0.1262135922330097	49.13543689320389	1.0004269398114576	-0.31310679611650494	621	trg
GCA_002214585@Thermococcus_profundus_DT_5432	INOBBFIB_01666_gene_mRNA	1.01921270509621	0.11764705882352941	48.413235294117655	0.984068805488297	0.6691176470588235	207	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_00530_gene_mRNA	0.9672454172221098	0.08823529411764705	33.7871176470588	0.9936121709553387	0.31941176470588234	513	trg
Thermococcus_sp_AMTc102	FHCEGPOA_01502_gene_mRNA	1.0341886377733882	0.009708737864077669	66.48252427184467	1.0218520770010133	-0.6980582524271846	312	trg
Thermococcus_sp_AMTc94	CJOMCJEF_02133_gene_mRNA	0.7166691328316336	0.09561752988047809	33.51996015936255	0.9975797422274696	-0.035059760956175315	756	trg
Thermococcus_sp_23_4	DIIPPFNO_00200_gene_mRNA	0.9781806007739037	0.15	62.949999999999996	1.0049980798771123	-1.1199999999999999	123	trg
Thermococcus_sp_26_2	OCMEBCEN_00878_gene_mRNA	1.076446079350054	0.09433962264150944	23.17770154373927	0.9961660444665671	-0.010463121783876504	1752	trg
GCA_000022365@Thermococcus_gammatolerans_EJ3	IOIKJFFK_00696_gene_mRNA	0.9752096199166552	0.0625	46.68749999999999	1.006596880131363	-0.17395833333333333	291	trg
Thermococcus_sp_9_3	JNEHKGLE_00202_gene_mRNA	0.846792383348779	0.14046822742474915	33.120802675585274	0.9956776683087027	-0.22474916387959867	900	trg
GCA_000007305@Pyrococcus_furiosus_DSM_3638	BCEBDJIJ_00832_gene_mRNA	1.0964302675301354	0.06395348837209303	37.154069767441854	0.9960708442886357	0.08662790697674416	519	trg
GCA_000009965@Thermococcus_kodakarensis_KOD1	DKCGPBOD_01044_gene_mRNA	0.9445164807736001	0.12790697674418605	45.96702325581392	0.9957996550164009	-0.11627906976744189	1293	trg
Thermococcus_sp_E15p33	EGODEMLK_01253_gene_mRNA	1.048608131314154	0.12727272727272726	29.978848484848484	1.0063398199023201	-0.3866666666666667	498	trg
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	GMIOLJND_01882_gene_mRNA	0.974516201934097	0.11666666666666665	20.65749999999999	0.9817459244959245	1.0133333333333332	363	trg
Pyrococcus_sp_32_3	EDCHFHLE_01434_gene_mRNA	0.9579347983081068	0.1544502617801047	26.869921465968574	0.9906480594918934	-0.06073298429319374	1149	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_01478_gene_mRNA	1.1043544552195503	0.0912863070539419	32.16887966804978	0.9909100472085386	0.0887966804979253	726	trg
GCA_900198835@Thermococcus_henrietii_EXT12c	LHBEBFMA_01366_gene_mRNA	1.0416089190414566	0.12176165803108807	30.221502590673566	0.9920359984842745	0.1520725388601036	1161	trg
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	GMIOLJND_00503_gene_mRNA	0.910358337451486	0.10666666666666666	28.859333333333325	0.985394545761567	0.608	453	trg
Thermococcus_sp_AMTc72	NJBILLPB_01193_gene_mRNA	1.1233708567564	0.08680555555555555	45.943055555555546	0.9901751152073733	0.4836805555555555	867	trg
Thermococcus_profundus_DSM_9503	PFONPCID_00392_gene_mRNA	1.0309482138325803	0.10652920962199312	19.647766323024058	0.9854935832489023	0.6560137457044674	876	trg
Pyrococcus_sp_IRI_42C	PJJLKOLC_00525_gene_mRNA	1.015291764955446	0.1111111111111111	38.75185185185184	0.9903349395313681	0.06888888888888887	408	trg
Thermococcus_sp_DS1	LBKKHDLG_00903_gene_mRNA	0.9560184086798817	0.18556701030927836	31.989793814432986	0.9779365530303031	0.9515463917525773	294	trg
Thermococcus_15_2	OFPOBCOD_00825_gene_mRNA	1.0178113513682372	0.136986301369863	53.37671232876711	1.00228515625	-0.6835616438356165	222	trg
Thermococcus_sp_IRI14c	FCCLJDJA_01054_gene_mRNA	0.9432423287161465	0.20491803278688525	21.063196721311474	0.9763889591234725	0.5942622950819673	369	trg
Thermococcus_sp_AMTc09	GBGCLOBO_02058_gene_mRNA	1.0306384049110358	0.10052910052910052	38.47304232804233	0.996088011356304	-0.06693121693121697	1137	trg
Thermococcus_marinus_DSM_15227	IONHLECP_01068_gene_mRNA	0.9523190344042067	0.15714285714285714	64.06157142857143	0.9894912177985948	-0.05714285714285718	213	trg
Thermococcus_sp_IRI_05c	OKIJBLPE_01608_gene_mRNA	1.0096426543418517	0.13793103448275862	24.590344827586186	0.9765103291316526	1.236551724137931	438	trg
Thermococcus_sp_AMTc09	GBGCLOBO_00332_gene_mRNA	1.1179594114590146	0.10526315789473684	30.878947368421052	1.0118702791461411	-0.7999999999999999	117	trg
GCA_000011105@Pyrococcus_horikoshii_OT3	OFDLGCAF_00582_gene_mRNA	1.1020768981426503	0.05263157894736842	-17.444736842105264	0.9888694581280788	1.1078947368421053	117	trg
Thermococcus_E15P35	PDKJIDNC_01142_gene_mRNA	1.0991574365600425	0.08333333333333334	58.78166666666667	1.0020494864612512	0.05833333333333331	183	trg
GCA_900012635@Thermococcus_chitonophagus_isolate_1	PPKIDKBL_01011_gene_mRNA	0.9166528545808423	0.10344827586206896	31.68226600985221	0.9836309523809523	0.7753694581280789	612	trg
GCA_000246985@Thermococcus_litoralis_DSM_5473	DKLHHBAG_00588_gene_mRNA	0.8157535550716801	0.06467661691542288	42.955223880597	1.0031724950396825	-0.24676616915422886	606	trg
GCA_028471865@Thermococcus_kodakarensis_TS901	KNEHCMDO_00744_gene_mRNA	1.0553988459818273	0.24691358024691357	38.58765432098766	0.9695944113756614	0.6950617283950616	246	trg
Thermococcus_sp_AMTc09	GBGCLOBO_01468_gene_mRNA	0.7554460200157462	0.05963302752293578	40.83669724770641	0.9916808498519024	0.21192660550458714	657	trg
Thermococcus_sp_EXT09c	LICIGANA_00609_gene_mRNA	0.9168233211357952	0.03225806451612903	50.63064516129032	1.0106601527403416	-0.767741935483871	189	trg
GCA_000151205@Thermococcus_sp_AM4	JNPMLONA_00852_gene_mRNA	0.7969171549313153	0.11326860841423948	21.214886731391577	1.0004021031746033	-0.19223300970873788	930	trg
GCA_001433455@Thermococcus_barophilus_CH5	LPGJLMGN_00748_gene_mRNA	0.8453273724859617	0.09815950920245399	29.13067484662575	1.004781771799629	-0.3361963190184049	492	trg
Thermococcus_EXT11c	OKCMFDEG_00454_gene_mRNA	0.7148204485556037	0.1328125	31.389062499999994	0.987061324529812	0.49765624999999997	387	trg
Pyrococcus_31_3	OPFPOKDM_01052_gene_mRNA	0.734864855890529	0.10344827586206896	31.30862068965517	0.9802896083667112	0.8301724137931035	351	trg
GCA_000275605@Pyrococcus_furiosus_COM1	EDEBIHJP_00011_gene_mRNA	0.946296545166454	0.19642857142857142	26.839285714285715	0.9550058257345492	1.1035714285714284	171	trg
Thermococcus_sp_EXT09c	LICIGANA_01008_gene_mRNA	0.9735216054691931	0.11976047904191617	44.715568862275454	0.9953816305003014	-0.010778443113772468	504	trg
Thermococcus_prieuri_Col3	EJGDLNBA_00449_gene_mRNA	1.0102529819392105	0.1094890510948905	31.175182481751815	0.9821119791666667	0.7554744525547445	414	trg
Thermococcus_AMTc85	HGJLAOHP_00683_gene_mRNA	0.9996570704460839	0.014285714285714285	59.41571428571428	1.01217993754879	-0.40714285714285714	213	trg
Thermococcus_AMTc11	GFJMONNO_02494_gene_mRNA	0.9224494668477136	0.07352941176470588	28.885294117647057	1.0129656981436643	-0.5455882352941177	207	trg
Thermococcus_barophilus_DT4	GHPKADDI_01105_gene_mRNA	0.8636357370137069	0.046296296296296294	56.81305555555554	1.0297176527176528	-1.1157407407407407	327	trg
Thermococcus_profundus_DSM_9503	PFONPCID_01751_gene_mRNA	0.9931122476804317	0.11149825783972125	34.566898954703824	0.9949255310037683	0.03310104529616723	864	trg
Thermococcus_sp_26_2	OCMEBCEN_00325_gene_mRNA	0.9299285262427066	0.05434782608695652	45.56195652173913	1.0202849971313828	-0.557608695652174	279	trg
Thermococcus_sp_E15p33	EGODEMLK_01756_gene_mRNA	0.9636684283697091	0.11764705882352942	33.303361344537805	0.9838581168831169	1.0008403361344538	360	trg
Thermococcus_sp_DS1	LBKKHDLG_00908_gene_mRNA	1.0232688706010877	0.13103448275862067	25.333103448275846	0.97784506302521	1.2248275862068965	438	trg
Thermococcus_sp_IRI_05c	OKIJBLPE_01382_gene_mRNA	0.9710581110048924	0.10679611650485436	34.72233009708738	0.9916599544072948	0.06504854368932037	312	trg
Thermococcus_atlanticus_DSM_15226	OBEJPNEJ_01410_gene_mRNA	0.9170666798166609	0.07407407407407407	24.66666666666668	0.9908802910052911	0.6037037037037037	84	trg
GCA_000265525@Thermococcus_cleftensis_CL1	GCEEKKGH_00318_gene_mRNA	0.8490578842607737	0.13013698630136986	38.63287671232875	0.9801405978449774	0.6842465753424657	441	trg
Thermococcus_sp_CIR_10a	GHGJAMGE_00074_gene_mRNA	0.915726656913658	0.18085106382978722	43.924468085106376	0.978168487394958	0.5851063829787234	285	trg
Thermococcus_EXT11c	OKCMFDEG_00731_gene_mRNA	0.8297949717012305	0.10982658959537572	22.10057803468207	0.9812671312427409	0.9988439306358381	522	trg
Thermococcus_prieuri_Col3	EJGDLNBA_00098_gene_mRNA	0.8727573871332016	0.19642857142857142	13.019642857142857	0.959314336372847	1.1482142857142856	171	trg
Thermococcus_sp_IRI24c	KMDFJOEO_00085_gene_mRNA	1.0767256104102925	0.05014749262536873	27.87197640117994	1.0053879870129871	-0.21327433628318584	1020	trg
Pyrococcus_endeavori_ES4	FOMOJKPC_01652_gene_mRNA	0.9154919460303537	0.12949640287769784	31.168345323740997	1.0009395604395603	-0.23884892086330936	420	trg
Pyrococcus_sp_EXT_15c	GDFJICBN_00489_gene_mRNA	0.8976190344579058	0.15384615384615385	35.54923076923077	0.9896175595238096	0.34769230769230763	198	trg
Thermococcus_sp_9_3	JNEHKGLE_01211_gene_mRNA	0.9648746636095691	0.0625	50.16770833333333	1.0120665024630542	-0.6427083333333333	291	trg
Thermococcus_IRI_06c	HFHPCGBD_02007_gene_mRNA	0.7778250715590103	0.10362694300518134	21.684974093264234	0.9960285973084887	0.10310880829015544	582	trg
GCA_904067545@Thermococcus_camini_IRI35c	BFHCEGCA_00730_gene_mRNA	0.8336104084450359	0.12857142857142856	9.671428571428573	0.9773138173302108	1.0142857142857142	213	trg
GCA_000246985@Thermococcus_litoralis_DSM_5473	DKLHHBAG_00599_gene_mRNA	1.0494397235116877	0.09649122807017543	20.85175438596491	1.0006602040816326	0.007017543859649119	345	trg
GCA_035621495@Thermococcus_sp_SY098	LGNMEAEL_01610_gene_mRNA	0.7132085217622601	0.17777777777777778	37.144444444444446	0.9866173941798942	0.43555555555555553	138	trg
GCA_024022995@Thermococcus_aggregans_TY	AHMILBLB_00797_gene_mRNA	1.0720546467639214	0.125	-5.028125000000001	0.9564710144927536	1.3625	99	trg
Pyrococcus_abyssi_GE2	GNCEECAB_01842_gene_mRNA	0.874331076561064	0.0975609756097561	36.80499999999999	1.000770221787345	-0.21463414634146344	249	trg
GCA_000022545@Thermococcus_sibiricus_MM_739	GAIOKEBO_01454_gene_mRNA	0.885694969464603	0.046511627906976744	35.88604651162791	1.0088553921568628	-0.43255813953488376	132	trg
GCA_001433455@Thermococcus_barophilus_CH5	LPGJLMGN_02575_gene_mRNA	0.7967453395844697	0.016129032258064516	27.519354838709678	1.0056376909254268	-0.3370967741935484	189	trg
Thermococcus_coalescens_TS1	AFABOCMA_01814_gene_mRNA	1.066446959366068	0.11533742331288344	33.25488343558288	0.9929646401985113	0.13595092024539876	2448	trg
Thermococcus_E15P35	PDKJIDNC_00678_gene_mRNA	0.9080794183676937	0.10655737704918032	36.568852459016384	0.979588905775076	0.7602459016393442	735	trg
Pyrococcus_32_1	ADNHAJGI_00528_gene_mRNA	0.9519339213722403	0.04950495049504951	23.582178217821774	1.0068139233954452	-0.023762376237623745	306	trg
Thermococcus_AMTc85	HGJLAOHP_01727_gene_mRNA	0.768078405740764	0.05714285714285714	48.47142857142857	1.008783805888768	-0.3435714285714286	423	trg
Thermococcus_sp_IRI_05c	OKIJBLPE_01830_gene_mRNA	1.0065452844967655	0.1542056074766355	40.29345794392523	0.9951903019744482	-0.3210280373831776	645	trg
Thermococcus_sp_IRI24c	KMDFJOEO_01107_gene_mRNA	0.9778609884193641	0.04054054054054054	84.38648648648649	1.019426923076923	-0.6554054054054054	225	trg
GCA_028471785@Thermococcus_kodakarensis_TS900	IBPOIFOJ_01179_gene_mRNA	0.9873898263819082	0.10204081632653061	20.14081632653062	1.0069119047619048	-0.3510204081632653	150	trg
Thermococcus_sp_CIR_03a	KKEPLHJF_01590_gene_mRNA	1.1091935516366287	0.09854014598540146	45.46897810218978	0.9870923180592991	0.5715328467153284	825	trg
Thermococcus_fumicolans_ST557	NDGJDIIF_02030_gene_mRNA	0.9844009105036599	0.08620689655172414	34.97586206896551	0.9976512987012986	0.04310344827586206	525	trg
Thermococcus_sp_AMTc94	CJOMCJEF_01201_gene_mRNA	0.857065814149232	0.09523809523809523	36.23517857142856	1.0024452680443248	-0.5035714285714286	507	trg
GCA_028471865@Thermococcus_kodakarensis_TS901	KNEHCMDO_02343_gene_mRNA	1.0256913229097464	0.12080536912751677	45.34429530201343	0.9866048469387755	0.2228187919463087	450	trg
GCA_001647085@Thermococcus_piezophilus_CDGS	DOACLEJL_01796_gene_mRNA	0.923988129073389	0.10169491525423728	26.869661016949152	1.0017428571428573	-0.1288135593220339	180	trg
GCA_000585495@Thermococcus_nautili_30_1	AMHJKFND_02172_gene_mRNA	1.0337208641590523	0.08823529411764706	21.81544117647059	0.9763254593175853	1.3375000000000001	411	trg
Thermococcus_sp_9_3	JNEHKGLE_01442_gene_mRNA	0.9944930121973482	0.08333333333333333	10.766666666666666	1.0039253539253539	-0.15	363	trg
Thermococcus_sp_unknown	JGEJLDGG_01694_gene_mRNA	0.9135321174966908	0.16216216216216217	26.556756756756744	0.9763640952380953	0.9138996138996138	780	trg
GCA_000585495@Thermococcus_nautili_30_1	AMHJKFND_00394_gene_mRNA	0.9243195401323302	0.08796296296296297	34.7185185185185	0.9957158385093169	0.07870370370370369	651	trg
Thermococcus_sp_AMTc94	CJOMCJEF_01825_gene_mRNA	1.0272825551059392	0.12162162162162163	30.30540540540539	0.9778570869662419	1.1563063063063062	669	trg
Thermococcus_E15P35	PDKJIDNC_01075_gene_mRNA	0.7680112779454987	0.053691275167785234	48.95234899328859	1.0103215986394558	-0.5369127516778524	450	trg
Thermococcus_sp_CIR_10a	GHGJAMGE_00038_gene_mRNA	0.9750793106025063	0.08108108108108109	10.908108108108108	1.028608418367347	-1.1594594594594594	114	trg
Pyrococcus_endeavori_ES4	FOMOJKPC_01735_gene_mRNA	0.9092503388803401	0.13533834586466165	24.382781954887218	0.9844183947772658	0.8932330827067669	402	trg
Thermococcus_sp_AMTc102	FHCEGPOA_01711_gene_mRNA	0.9764534455291285	0.12269938650306748	33.05282208588957	1.002381648113791	-0.19018404907975464	492	trg
GCA_002214585@Thermococcus_profundus_DT_5432	INOBBFIB_01450_gene_mRNA	1.0351993908663004	0.12415349887133183	44.637742663656894	0.9976161400043889	-0.21602708803611742	1332	trg
Thermococcus_sp_AMTc102	FHCEGPOA_00338_gene_mRNA	1.1083014535014108	0.1431924882629108	27.339460093896715	0.9772896254425032	0.9889671361502348	1281	trg
Thermococcus_stetteri_DSM_5262	ACBJCPJC_01759_gene_mRNA	0.9432580798505982	0.18085106382978722	38.37670212765956	0.9708261904761906	0.9180851063829787	285	trg
Thermococcus_AMTc85	HGJLAOHP_01050_gene_mRNA	0.8774319414733474	0.09401709401709402	32.69188034188034	0.9963322751322752	-0.11794871794871797	705	trg
Thermococcus_AMTc85	HGJLAOHP_00655_gene_mRNA	1.028065528693023	0.0935672514619883	43.33918128654969	1.0050243239271017	-0.7578947368421052	516	trg
Thermococcus_sp_E10P8	GKAADPKM_00156_gene_mRNA	0.9057183647857981	0.07142857142857142	32.79	1.0115074160811866	-0.9085714285714286	213	trg
GCA_002214545@Thermococcus_thioreducens_OGL_20P	IAOIMLBH_00687_gene_mRNA	0.783128447148462	0.109375	27.815624999999983	0.9990079031612645	-0.21093750000000003	387	trg
Thermococcus_EXT11c	OKCMFDEG_00119_gene_mRNA	0.9862608081756332	0.11176470588235293	47.94470588235294	1.0033368825791187	-0.5629411764705883	513	trg
Thermococcus_IRI15c	LFPLOHAD_00958_gene_mRNA	0.9496351523103621	0.08620689655172414	42.12413793103448	1.0062017133956387	-0.4146551724137931	351	trg
GCA_001433455@Thermococcus_barophilus_CH5	LPGJLMGN_01883_gene_mRNA	0.9136013227235251	0.10810810810810811	43.971621621621615	0.9851276556776556	0.2851351351351351	225	trg
Thermococcus_AMTc30	DBJFJDPB_01486_gene_mRNA	0.9811770652706953	0.15060240963855423	32.580481927710835	0.9902444714727997	0.09728915662650599	999	trg
GCA_002214545@Thermococcus_thioreducens_OGL_20P	IAOIMLBH_01572_gene_mRNA	0.9659721622960513	0.06	30.180000000000003	1.0048658536585366	-0.43200000000000005	153	trg
